sale_id,vehicle_id,dealer_id,customer_id,sale_date,model,region,price,quantity
S0016431,BMWV0003502,D0061,C002873,2025-06-08,X1,Asia,44115.44,23
S0005952,BMWV0011681,D0094,C003741,2025-06-08,X3,Oceania,53140.1,14
S0000124,BMWV0009614,D0042,C002220,2025-06-08,iX,Asia,88733.56,9
S0016801,BMWV0011978,D0039,C002329,2025-06-08,X5,North America,76812.53,14
S0000277,BMWV0000121,D0031,C001332,2025-06-08,3 Series,Asia,47843.95,15
S0003843,BMWV0001554,D0053,C003437,2025-06-08,iX,Middle East,86793.34,3
S0014607,BMWV0004729,D0057,C002842,2025-06-08,3 Series,North America,50992.96,10
S0012493,BMWV0007608,D0020,C000715,2025-06-08,X5,North America,76490.29,11
S0010239,BMWV0010458,D0098,C004863,2025-06-08,X5,North America,76284.89,13
S0004809,BMWV0004539,D0095,C003511,2025-06-08,iX,Asia,85097.41,2
S0012711,BMWV0005862,D0030,C003643,2025-06-08,3 Series,Oceania,48599.59,14
S0003148,BMWV0011213,D0046,C004041,2025-06-08,5 Series,Europe,60174.19,10
S0010766,BMWV0008809,D0033,C000093,2025-06-08,3 Series,Europe,45193.73,19
S0017253,BMWV0004402,D0009,C002373,2025-06-08,X1,Europe,45247.99,22
S0009778,BMWV0007847,D0100,C004824,2025-06-08,3 Series,North America,48752.47,10
S0016648,BMWV0010157,D0088,C001489,2025-06-08,7 Series,Asia,104894.33,3
S0005411,BMWV0005276,D0065,C002947,2025-06-08,iX,Europe,83379.51,10
S0010947,BMWV0011949,D0081,C004745,2025-06-08,5 Series,North America,58459.32,10
S0009018,BMWV0000864,D0011,C002654,2025-06-08,7 Series,North America,100934.63,4
S0007281,BMWV0006150,D0016,C003842,2025-06-08,3 Series,Asia,47819.57,10
S0000669,BMWV0003784,D0090,C004147,2025-06-09,5 Series,Asia,64293.51,13
S0016825,BMWV0011588,D0017,C003522,2025-06-09,2 Series,Oceania,39693.04,13
S0000663,BMWV0000715,D0079,C004849,2025-06-09,3 Series,North America,45854.65,11
S0002062,BMWV0007736,D0097,C004662,2025-06-09,5 Series,Europe,61667.95,11
S0013921,BMWV0005415,D0085,C000148,2025-06-09,X1,Europe,45639.09,20
S0011020,BMWV0003389,D0094,C001305,2025-06-09,iX,North America,90796.84,2
S0000985,BMWV0003151,D0061,C000701,2025-06-09,X3,Asia,57593.65,20
S0013343,BMWV0003475,D0041,C002723,2025-06-09,X3,Europe,55112.85,21
S0001457,BMWV0003679,D0007,C003877,2025-06-09,2 Series,Asia,42333.4,17
S0004080,BMWV0006301,D0062,C003953,2025-06-09,X3,Middle East,54652.12,11
S0009435,BMWV0011264,D0033,C002899,2025-06-09,iX,Europe,86026.0,6
S0017842,BMWV0000813,D0074,C004067,2025-06-09,X1,Asia,43148.07,23
S0013395,BMWV0010744,D0059,C000660,2025-06-09,2 Series,Europe,42081.13,16
S0011721,BMWV0010525,D0081,C001486,2025-06-10,2 Series,Europe,39798.0,12
S0015284,BMWV0007139,D0082,C004134,2025-06-10,5 Series,Oceania,61248.28,7
S0006921,BMWV0008432,D0092,C004714,2025-06-10,5 Series,Europe,62500.07,8
S0008228,BMWV0007057,D0057,C002424,2025-06-10,3 Series,Europe,48856.43,13
S0015039,BMWV0005022,D0003,C003590,2025-06-10,X1,Middle East,45811.11,14
S0014637,BMWV0005876,D0008,C001355,2025-06-10,X5,Oceania,78523.67,4
S0016173,BMWV0011304,D0022,C000861,2025-06-10,X1,Asia,44908.27,14
S0012244,BMWV0005607,D0085,C004281,2025-06-10,iX,North America,84873.84,2
S0004362,BMWV0010006,D0044,C000396,2025-06-10,2 Series,Europe,40995.56,14
S0011711,BMWV0003217,D0071,C000289,2025-06-10,X1,Europe,42675.06,12
S0015543,BMWV0003509,D0012,C002839,2025-06-10,5 Series,North America,59861.99,10
S0013028,BMWV0006148,D0062,C001526,2025-06-10,2 Series,Europe,42850.18,16
S0009307,BMWV0011071,D0002,C000091,2025-06-10,5 Series,Middle East,58766.66,10
S0014194,BMWV0001607,D0092,C002891,2025-06-10,X3,Middle East,55896.25,11
S0013493,BMWV0001336,D0088,C000944,2025-06-10,iX,Middle East,88771.57,4
S0002421,BMWV0004100,D0067,C000519,2025-06-10,2 Series,North America,41614.26,18
S0001327,BMWV0008533,D0058,C000593,2025-06-10,3 Series,Europe,50428.78,16
S0016157,BMWV0008067,D0045,C002380,2025-06-11,iX,Asia,89124.77,6
S0007972,BMWV0004286,D0093,C004708,2025-06-11,X3,Asia,56769.97,17
S0011485,BMWV0003727,D0078,C004353,2025-06-11,X5,Middle East,84504.73,10
S0007961,BMWV0000578,D0001,C004585,2025-06-11,2 Series,Asia,38186.78,18
S0012016,BMWV0005856,D0023,C004368,2025-06-11,i4,Europe,58023.48,15
S0004550,BMWV0002754,D0091,C000912,2025-06-11,X5,North America,75927.46,7
S0006799,BMWV0011995,D0047,C004849,2025-06-11,3 Series,Europe,49436.35,12
S0012207,BMWV0009717,D0035,C003914,2025-06-11,X3,Middle East,56107.51,14
S0013451,BMWV0002754,D0051,C003924,2025-06-11,3 Series,Asia,50444.93,11
S0006423,BMWV0008889,D0069,C000338,2025-06-11,2 Series,Oceania,45394.7,18
S0004428,BMWV0007050,D0085,C001693,2025-06-11,5 Series,North America,61440.99,9
S0003542,BMWV0003379,D0098,C004704,2025-06-11,2 Series,Europe,43303.94,8
S0011870,BMWV0002346,D0040,C001533,2025-06-11,7 Series,Africa,97313.58,2
S0006229,BMWV0011557,D0039,C000854,2025-06-11,X5,North America,76932.68,7
S0012330,BMWV0004995,D0093,C000165,2025-06-11,5 Series,Middle East,60628.69,12
S0005582,BMWV0001663,D0097,C003169,2025-06-11,X1,Europe,44385.89,10
S0008560,BMWV0010730,D0072,C004298,2025-06-11,X3,Oceania,54925.19,9
S0010555,BMWV0009010,D0024,C001449,2025-06-11,5 Series,Asia,63459.45,18
S0004774,BMWV0007659,D0091,C004451,2025-06-11,X5,North America,76715.66,7
S0016934,BMWV0000114,D0037,C002077,2025-06-11,X1,North America,45690.77,18
S0004710,BMWV0006353,D0033,C002280,2025-06-11,X1,Asia,47769.49,17
S0008599,BMWV0003046,D0027,C003689,2025-06-11,X5,Asia,77879.62,10
S0014469,BMWV0010559,D0002,C000794,2025-06-11,iX,Asia,87040.6,5
S0008570,BMWV0009040,D0054,C003757,2025-06-12,2 Series,Africa,42021.6,9
S0017478,BMWV0004742,D0076,C001853,2025-06-12,3 Series,North America,46613.1,17
S0008686,BMWV0011523,D0037,C002959,2025-06-12,X3,Asia,54873.82,14
S0002186,BMWV0008191,D0032,C004812,2025-06-12,3 Series,Europe,52359.41,17
S0008839,BMWV0011933,D0078,C001247,2025-06-12,5 Series,Asia,60952.11,14
S0013568,BMWV0009843,D0092,C002958,2025-06-12,X7,Europe,123330.17,4
S0015060,BMWV0004902,D0074,C002303,2025-06-12,3 Series,Middle East,49625.98,12
S0009916,BMWV0009557,D0035,C002490,2025-06-12,7 Series,Europe,97629.64,8
S0015466,BMWV0008198,D0066,C000026,2025-06-12,5 Series,Europe,59990.11,13
S0008000,BMWV0001404,D0090,C003474,2025-06-12,i4,North America,56965.4,11
S0008234,BMWV0008389,D0054,C004744,2025-06-12,2 Series,Asia,42398.11,20
S0003452,BMWV0001744,D0093,C000515,2025-06-12,7 Series,North America,97920.41,9
S0005691,BMWV0006704,D0001,C002668,2025-06-12,X5,North America,79910.67,13
S0017810,BMWV0001552,D0036,C003705,2025-06-12,3 Series,North America,48357.83,13
S0005293,BMWV0006780,D0077,C002987,2025-06-12,X5,North America,77464.99,11
S0004049,BMWV0009047,D0015,C002199,2025-06-12,5 Series,North America,64650.25,12
S0016679,BMWV0004378,D0094,C000295,2025-06-12,X5,Oceania,74120.59,6
S0008932,BMWV0007649,D0061,C002744,2025-06-13,iX,Europe,92014.27,8
S0003779,BMWV0005909,D0011,C004125,2025-06-13,i4,Asia,57901.48,13
S0005712,BMWV0007299,D0095,C003151,2025-06-13,X1,Middle East,45500.63,11
S0017529,BMWV0004727,D0010,C001670,2025-06-13,X7,North America,119153.01,4
S0016256,BMWV0008547,D0022,C002163,2025-06-13,X1,Asia,44440.55,17
S0003998,BMWV0008279,D0013,C002358,2025-06-13,2 Series,Oceania,44251.81,8
S0012558,BMWV0000886,D0018,C002147,2025-06-13,3 Series,Europe,47758.61,12
S0008901,BMWV0001155,D0002,C002371,2025-06-13,3 Series,North America,49346.79,14
S0005391,BMWV0011201,D0043,C002291,2025-06-13,2 Series,Asia,43656.21,12
S0015801,BMWV0004684,D0028,C003674,2025-06-13,X3,Middle East,55363.16,14
S0016858,BMWV0002409,D0008,C003122,2025-06-13,X3,Europe,55704.53,15
S0012826,BMWV0004440,D0042,C000334,2025-06-13,3 Series,North America,47362.16,15
S0001448,BMWV0006539,D0041,C001623,2025-06-13,X1,Europe,43490.56,17
S0008290,BMWV0008773,D0081,C004348,2025-06-13,X3,Europe,55660.54,20
S0006946,BMWV0008100,D0029,C001813,2025-06-13,X3,Middle East,56636.76,16
S0011609,BMWV0005988,D0076,C001274,2025-06-13,X7,Asia,116591.76,5
S0004977,BMWV0007721,D0090,C000485,2025-06-13,7 Series,Europe,103742.02,1
S0010490,BMWV0010662,D0001,C001519,2025-06-13,iX,Oceania,85286.34,5
S0010161,BMWV0010922,D0043,C000736,2025-06-14,X1,Middle East,47354.48,16
S0005201,BMWV0006447,D0068,C004476,2025-06-14,5 Series,North America,62624.41,13
S0008415,BMWV0004794,D0065,C000749,2025-06-14,3 Series,North America,46859.36,13
S0004321,BMWV0011461,D0040,C002676,2025-06-14,3 Series,Europe,47123.15,16
S0009416,BMWV0011870,D0006,C004740,2025-06-14,7 Series,North America,99433.67,3
S0015109,BMWV0007970,D0010,C000984,2025-06-14,5 Series,Asia,62800.72,8
S0011734,BMWV0001760,D0089,C003944,2025-06-14,3 Series,Oceania,46550.88,13
S0015381,BMWV0000902,D0038,C001777,2025-06-14,X1,North America,43244.33,14
S0007276,BMWV0010145,D0056,C002912,2025-06-14,5 Series,North America,63937.25,17
S0014352,BMWV0000385,D0014,C001364,2025-06-14,5 Series,Europe,59196.71,14
S0011410,BMWV0009970,D0077,C003853,2025-06-14,X7,Asia,111621.13,1
S0010611,BMWV0001854,D0024,C001464,2025-06-14,X3,North America,58090.86,16
S0016671,BMWV0008673,D0031,C004837,2025-06-14,3 Series,Asia,48347.37,20
S0014342,BMWV0001855,D0092,C000838,2025-06-14,X5,Asia,78188.71,15
S0014339,BMWV0001151,D0063,C002768,2025-06-14,X5,Africa,79500.94,3
S0011114,BMWV0011056,D0031,C002102,2025-06-14,X3,North America,57317.67,20
S0011532,BMWV0007662,D0029,C000676,2025-06-14,iX,Europe,84384.04,7
S0009611,BMWV0011976,D0054,C004875,2025-06-14,3 Series,North America,46939.47,20
S0016556,BMWV0006832,D0041,C003380,2025-06-14,X7,Middle East,118083.84,4
S0001656,BMWV0004458,D0088,C002151,2025-06-14,X3,Asia,54235.18,19
S0001434,BMWV0000037,D0063,C004428,2025-06-15,X5,Middle East,78881.65,2
S0016681,BMWV0005117,D0061,C003955,2025-06-15,iX,Europe,90137.71,10
S0003683,BMWV0011776,D0060,C002620,2025-06-15,iX,Asia,90279.67,9
S0005028,BMWV0000557,D0098,C002626,2025-06-15,7 Series,Europe,99262.11,4
S0003498,BMWV0006159,D0051,C003686,2025-06-15,3 Series,Asia,49496.21,10
S0005838,BMWV0005268,D0001,C003317,2025-06-15,X1,Middle East,47362.01,10
S0000739,BMWV0009124,D0038,C001234,2025-06-15,7 Series,Europe,94929.07,5
S0009549,BMWV0010516,D0082,C000303,2025-06-15,X3,Europe,52584.56,15
S0017535,BMWV0005888,D0082,C001700,2025-06-15,iX,North America,83550.64,9
S0011472,BMWV0011828,D0023,C000655,2025-06-15,3 Series,Asia,46823.6,17
S0002209,BMWV0003376,D0060,C002462,2025-06-15,3 Series,North America,46858.89,12
S0002339,BMWV0003548,D0076,C000418,2025-06-16,iX,North America,83611.9,4
S0014122,BMWV0011742,D0093,C001731,2025-06-16,3 Series,Asia,47854.77,15
S0012450,BMWV0005514,D0074,C002056,2025-06-16,X3,Europe,55743.21,15
S0013739,BMWV0006401,D0068,C001114,2025-06-16,2 Series,Africa,43947.01,11
S0008528,BMWV0000205,D0034,C003302,2025-06-16,X1,Asia,45325.07,19
S0004743,BMWV0006435,D0060,C000685,2025-06-16,3 Series,North America,49189.65,17
S0002792,BMWV0000264,D0089,C003818,2025-06-16,X1,Africa,46805.2,13
S0005965,BMWV0005717,D0076,C004059,2025-06-16,iX,Europe,91054.39,7
S0002428,BMWV0004176,D0057,C003534,2025-06-16,X5,North America,80113.59,11
S0012395,BMWV0002262,D0096,C003659,2025-06-16,X1,Middle East,47529.97,12
S0007860,BMWV0010974,D0033,C003066,2025-06-16,X5,North America,81080.14,11
S0007691,BMWV0002700,D0002,C004471,2025-06-16,iX,Middle East,83450.96,6
S0009728,BMWV0001336,D0057,C001196,2025-06-16,7 Series,Asia,97462.24,7
S0009068,BMWV0008444,D0031,C004974,2025-06-16,X3,North America,57663.29,11
S0008261,BMWV0004274,D0015,C001406,2025-06-16,X1,Europe,47056.65,14
S0013993,BMWV0010552,D0024,C002608,2025-06-17,X3,Middle East,54800.84,23
S0011621,BMWV0001193,D0005,C003955,2025-06-17,X1,Asia,47952.31,16
S0013225,BMWV0008489,D0087,C002036,2025-06-17,2 Series,Middle East,39108.82,13
S0000635,BMWV0001942,D0096,C001645,2025-06-17,i4,Asia,56087.31,6
S0017889,BMWV0011725,D0011,C000572,2025-06-17,7 Series,North America,100540.85,4
S0015755,BMWV0011976,D0078,C002899,2025-06-17,3 Series,Middle East,49227.41,16
S0003482,BMWV0005600,D0059,C003087,2025-06-17,2 Series,North America,42512.62,13
S0005807,BMWV0008329,D0062,C004087,2025-06-17,3 Series,Middle East,46531.11,13
S0001993,BMWV0010685,D0080,C002770,2025-06-17,2 Series,North America,42005.05,17
S0012545,BMWV0010122,D0093,C002138,2025-06-17,X7,North America,116950.56,5
S0006237,BMWV0010370,D0067,C002421,2025-06-17,X1,Europe,41820.35,20
S0003585,BMWV0008663,D0080,C000524,2025-06-17,3 Series,Middle East,49738.39,14
S0012923,BMWV0009287,D0043,C000287,2025-06-17,X3,Europe,53859.38,19
S0010545,BMWV0007825,D0079,C004630,2025-06-17,2 Series,Africa,41252.25,9
S0004271,BMWV0010914,D0040,C004648,2025-06-17,X5,Asia,77451.23,5
S0009222,BMWV0003535,D0025,C002435,2025-06-18,i4,Middle East,53455.2,9
S0005071,BMWV0003398,D0059,C002433,2025-06-18,X3,Europe,55515.28,15
S0009305,BMWV0003122,D0066,C000925,2025-06-18,iX,Asia,81734.97,8
S0017236,BMWV0010573,D0063,C001244,2025-06-18,X3,Asia,53966.28,15
S0005098,BMWV0001179,D0092,C002331,2025-06-18,X3,Oceania,56240.28,11
S0014907,BMWV0004479,D0049,C003586,2025-06-18,7 Series,Middle East,100840.19,4
S0014517,BMWV0008993,D0039,C001174,2025-06-18,X3,Asia,56159.68,15
S0015936,BMWV0008196,D0044,C003139,2025-06-18,X5,Asia,76295.03,16
S0016938,BMWV0005834,D0083,C002132,2025-06-18,3 Series,Middle East,49185.73,15
S0001231,BMWV0004855,D0047,C004473,2025-06-18,7 Series,North America,100738.4,13
S0005290,BMWV0002688,D0012,C003526,2025-06-18,5 Series,Asia,62780.06,7
S0010741,BMWV0003879,D0070,C001932,2025-06-18,3 Series,Asia,46281.04,21
S0011575,BMWV0002739,D0029,C003665,2025-06-18,X1,Asia,43557.4,14
S0016869,BMWV0006033,D0017,C001799,2025-06-18,X3,Asia,51648.12,14
S0015689,BMWV0009845,D0037,C000682,2025-06-18,7 Series,North America,99556.2,5
S0009809,BMWV0004839,D0059,C000785,2025-06-19,X5,Asia,78171.76,7
S0015861,BMWV0011286,D0098,C000411,2025-06-19,iX,Asia,89661.21,5
S0006033,BMWV0000160,D0010,C003462,2025-06-19,i4,Europe,60968.73,21
S0017198,BMWV0008072,D0004,C003569,2025-06-19,5 Series,Europe,63930.24,5
S0009393,BMWV0005107,D0074,C000447,2025-06-19,X1,North America,44455.37,15
S0006019,BMWV0001668,D0003,C002753,2025-06-19,3 Series,Asia,50445.45,18
S0013487,BMWV0000713,D0097,C000075,2025-06-19,X1,Europe,47377.95,18
S0005782,BMWV0007903,D0019,C004797,2025-06-19,X1,Middle East,45219.36,18
S0005032,BMWV0005848,D0029,C002665,2025-06-19,X5,North America,82467.29,16
S0012610,BMWV0010210,D0051,C000605,2025-06-19,X1,North America,42986.53,17
S0013906,BMWV0003497,D0087,C003279,2025-06-19,X5,Europe,80306.28,13
S0003048,BMWV0008367,D0091,C001234,2025-06-19,i4,Oceania,56289.11,11
S0016816,BMWV0005319,D0002,C002324,2025-06-19,X3,Asia,56928.05,19
S0006899,BMWV0003158,D0033,C003713,2025-06-19,X5,Europe,77885.68,7
S0002069,BMWV0011675,D0078,C001287,2025-06-19,i4,Europe,55360.78,8
S0012577,BMWV0000551,D0034,C003790,2025-06-19,5 Series,Asia,62781.53,16
S0002046,BMWV0009586,D0019,C001618,2025-06-19,X3,Oceania,58354.13,12
S0000874,BMWV0004346,D0024,C001621,2025-06-20,3 Series,Africa,49247.08,11
S0009414,BMWV0005687,D0018,C004750,2025-06-20,X7,Asia,122026.89,3
S0006002,BMWV0009229,D0023,C003306,2025-06-20,5 Series,Europe,66218.56,17
S0003634,BMWV0004647,D0085,C003038,2025-06-20,3 Series,North America,45066.05,11
S0012444,BMWV0002743,D0088,C001773,2025-06-20,X3,Asia,58835.32,17
S0012321,BMWV0010776,D0089,C003123,2025-06-20,7 Series,Oceania,103509.95,3
S0000687,BMWV0000910,D0083,C003275,2025-06-20,X7,Oceania,117829.41,4
S0005157,BMWV0006500,D0065,C000807,2025-06-20,X1,Asia,42475.56,16
S0001801,BMWV0008062,D0065,C004746,2025-06-20,iX,Asia,88662.82,4
S0007461,BMWV0009967,D0009,C004440,2025-06-20,i4,Asia,56757.8,13
S0006901,BMWV0006830,D0046,C001565,2025-06-20,i4,Asia,52971.24,8
S0011096,BMWV0007090,D0060,C000575,2025-06-20,X1,Europe,49319.03,15
S0003953,BMWV0003241,D0037,C002909,2025-06-20,X1,Europe,46484.29,14
S0003076,BMWV0000584,D0084,C004945,2025-06-20,3 Series,Oceania,48876.21,8
S0008727,BMWV0007489,D0030,C004226,2025-06-20,3 Series,Asia,49941.84,18
S0005238,BMWV0007495,D0005,C001596,2025-06-21,i4,Middle East,57306.55,7
S0004500,BMWV0001317,D0060,C001339,2025-06-21,2 Series,Asia,42734.88,12
S0014343,BMWV0004597,D0032,C004842,2025-06-21,X3,Asia,52536.34,14
S0009355,BMWV0008541,D0038,C001733,2025-06-21,X7,Middle East,121753.41,4
S0005065,BMWV0003866,D0021,C001057,2025-06-21,5 Series,North America,62605.73,13
S0000274,BMWV0007671,D0035,C000967,2025-06-21,5 Series,Middle East,65035.99,3
S0014876,BMWV0010513,D0082,C000069,2025-06-21,2 Series,Asia,42715.87,8
S0007607,BMWV0004159,D0020,C001230,2025-06-21,2 Series,Europe,43499.83,12
S0005203,BMWV0006550,D0019,C002477,2025-06-21,X5,Asia,74897.21,6
S0008393,BMWV0005733,D0087,C003927,2025-06-21,X5,Middle East,84382.01,12
S0004684,BMWV0009411,D0022,C001549,2025-06-21,3 Series,Asia,48058.72,23
S0017358,BMWV0006369,D0051,C001818,2025-06-21,i4,Asia,59969.25,14
S0006358,BMWV0005942,D0007,C000481,2025-06-22,2 Series,Asia,42287.61,12
S0015933,BMWV0000459,D0077,C003568,2025-06-22,X7,Asia,112265.67,8
S0010788,BMWV0001886,D0100,C002709,2025-06-22,i4,Middle East,57419.47,11
S0009929,BMWV0008915,D0080,C004862,2025-06-22,i4,North America,58676.66,13
S0007771,BMWV0009975,D0076,C001894,2025-06-22,X3,Asia,56525.94,22
S0007625,BMWV0011665,D0047,C000049,2025-06-22,X1,Oceania,44253.7,9
S0016701,BMWV0008013,D0029,C000512,2025-06-22,X5,Africa,82035.64,8
S0006035,BMWV0008045,D0080,C002981,2025-06-23,5 Series,Middle East,60990.9,12
S0013124,BMWV0002122,D0013,C001580,2025-06-23,i4,Asia,59736.46,18
S0008201,BMWV0007043,D0041,C001817,2025-06-23,2 Series,Europe,42733.57,13
S0007357,BMWV0004457,D0044,C002246,2025-06-23,X5,Asia,80063.31,12
S0016501,BMWV0002208,D0029,C001326,2025-06-23,2 Series,Middle East,41061.59,12
S0015558,BMWV0003850,D0026,C002939,2025-06-23,2 Series,North America,39236.11,16
S0000510,BMWV0000050,D0006,C000378,2025-06-23,X3,Europe,58916.43,20
S0011617,BMWV0009606,D0058,C003893,2025-06-23,X5,Oceania,77820.72,11
S0004711,BMWV0001562,D0077,C003601,2025-06-23,5 Series,North America,59888.8,10
S0008962,BMWV0008222,D0012,C002625,2025-06-23,5 Series,Asia,58608.85,9
S0002433,BMWV0000794,D0021,C000701,2025-06-23,3 Series,North America,49392.76,16
S0007218,BMWV0001467,D0006,C000183,2025-06-23,5 Series,Africa,58333.98,8
S0002890,BMWV0009832,D0017,C002623,2025-06-23,3 Series,Oceania,47603.67,9
S0001928,BMWV0002196,D0026,C002253,2025-06-23,2 Series,North America,42129.48,14
S0015901,BMWV0000384,D0043,C003551,2025-06-23,X5,North America,74802.17,9
S0002819,BMWV0003076,D0063,C002051,2025-06-23,X3,North America,53774.51,13
S0009758,BMWV0005801,D0022,C002792,2025-06-23,X3,Asia,54889.42,14
S0007162,BMWV0006052,D0081,C002901,2025-06-23,7 Series,Asia,98291.97,6
S0002797,BMWV0010701,D0074,C002329,2025-06-23,2 Series,Europe,42219.96,18
S0014180,BMWV0004404,D0045,C001144,2025-06-23,7 Series,Europe,98098.56,6
S0017840,BMWV0001001,D0053,C003080,2025-06-23,3 Series,Oceania,48380.96,10
S0003648,BMWV0005446,D0069,C004198,2025-06-23,5 Series,North America,59598.47,10
S0001996,BMWV0005549,D0042,C003624,2025-06-24,X5,North America,78085.65,8
S0010857,BMWV0010891,D0019,C001423,2025-06-24,X1,Asia,42200.54,13
S0006517,BMWV0005919,D0038,C004452,2025-06-24,X1,Asia,42141.9,26
S0009356,BMWV0008852,D0021,C004187,2025-06-24,i4,Europe,57181.19,15
S0002841,BMWV0006224,D0057,C000766,2025-06-24,5 Series,Europe,60242.48,10
S0009010,BMWV0008535,D0064,C004939,2025-06-24,X3,Europe,55582.07,12
S0000122,BMWV0009477,D0056,C002733,2025-06-24,X3,North America,53992.91,19
S0011666,BMWV0010010,D0077,C001722,2025-06-24,X1,Middle East,46255.08,13
S0008078,BMWV0002014,D0019,C003187,2025-06-24,X3,Europe,57011.84,13
S0003455,BMWV0000663,D0043,C003287,2025-06-24,3 Series,Middle East,47279.53,11
S0006101,BMWV0011893,D0075,C002694,2025-06-24,3 Series,Asia,47231.57,19
S0008242,BMWV0011769,D0042,C000472,2025-06-24,5 Series,Europe,60167.02,10
S0016158,BMWV0009817,D0086,C001334,2025-06-24,X7,Europe,111904.9,2
S0007906,BMWV0004866,D0066,C002079,2025-06-24,X3,North America,56384.43,13
S0012548,BMWV0010886,D0046,C000924,2025-06-25,X7,Middle East,120638.04,4
S0009859,BMWV0002264,D0046,C002076,2025-06-25,X7,Asia,116156.67,3
S0002686,BMWV0008452,D0050,C003660,2025-06-25,X3,Middle East,59753.55,15
S0008124,BMWV0002862,D0047,C001815,2025-06-25,3 Series,North America,47122.86,14
S0014883,BMWV0007519,D0041,C000027,2025-06-25,iX,Oceania,88451.52,3
S0014048,BMWV0005723,D0094,C004971,2025-06-25,3 Series,Europe,48426.75,20
S0004790,BMWV0006920,D0084,C000667,2025-06-25,X3,North America,52308.36,15
S0008147,BMWV0011214,D0086,C003915,2025-06-25,5 Series,Middle East,58564.01,8
S0006208,BMWV0008807,D0050,C001032,2025-06-25,2 Series,Asia,42299.1,11
S0002078,BMWV0007510,D0062,C003095,2025-06-25,X5,Asia,74352.72,13
S0012756,BMWV0002281,D0080,C004370,2025-06-25,X3,Middle East,55494.26,11
S0004558,BMWV0006173,D0055,C004506,2025-06-25,X1,Oceania,45016.12,9
S0012588,BMWV0002195,D0011,C002164,2025-06-25,X5,Middle East,74315.59,11
S0003475,BMWV0006791,D0006,C002618,2025-06-25,5 Series,Oceania,60281.4,5
S0015332,BMWV0008768,D0014,C002407,2025-06-25,5 Series,Asia,62463.84,9
S0013281,BMWV0004024,D0085,C002798,2025-06-25,7 Series,Europe,98205.27,5
S0002572,BMWV0011355,D0056,C003231,2025-06-25,X5,Europe,78016.46,8
S0006151,BMWV0008948,D0013,C000532,2025-06-25,5 Series,Europe,61944.62,16
S0000602,BMWV0004095,D0082,C004182,2025-06-25,X5,Asia,75083.87,14
S0017786,BMWV0006392,D0004,C002757,2025-06-25,5 Series,Asia,62342.29,13
S0017377,BMWV0002469,D0059,C003927,2025-06-26,2 Series,Oceania,41561.44,9
S0014787,BMWV0003406,D0049,C003172,2025-06-26,X1,North America,46440.55,17
S0005832,BMWV0008509,D0007,C001729,2025-06-26,X3,Middle East,57516.46,11
S0011232,BMWV0006639,D0001,C000472,2025-06-26,7 Series,Asia,95584.79,4
S0007665,BMWV0001990,D0081,C003523,2025-06-26,X1,North America,46075.72,16
S0004034,BMWV0000025,D0033,C002833,2025-06-26,i4,Oceania,57837.47,3
S0001805,BMWV0009218,D0081,C003351,2025-06-26,2 Series,Asia,42280.41,15
S0013091,BMWV0001687,D0027,C001255,2025-06-26,3 Series,North America,50568.42,16
S0017401,BMWV0009740,D0043,C004769,2025-06-26,X3,Middle East,54541.5,15
S0012940,BMWV0008900,D0099,C003317,2025-06-26,2 Series,North America,42992.28,16
S0000715,BMWV0004535,D0039,C002438,2025-06-26,iX,Middle East,84552.07,6
S0015555,BMWV0004401,D0034,C004254,2025-06-26,2 Series,Oceania,42827.7,13
S0016969,BMWV0004930,D0090,C001933,2025-06-26,i4,Asia,61495.07,10
S0012410,BMWV0009790,D0007,C000823,2025-06-26,X3,Europe,54377.25,21
S0008507,BMWV0006367,D0093,C002838,2025-06-26,X3,Europe,59853.43,17
S0008356,BMWV0009935,D0036,C003899,2025-06-26,iX,Oceania,85294.76,6
S0014616,BMWV0000695,D0015,C002524,2025-06-27,3 Series,North America,46508.09,10
S0011220,BMWV0007572,D0064,C001407,2025-06-27,3 Series,Oceania,46157.99,5
S0005377,BMWV0003310,D0043,C003197,2025-06-27,5 Series,Asia,61984.18,9
S0009467,BMWV0000346,D0085,C004946,2025-06-27,iX,Europe,82400.74,9
S0002735,BMWV0011527,D0036,C000589,2025-06-27,X5,Oceania,83947.43,6
S0012143,BMWV0011813,D0099,C002471,2025-06-27,X1,Asia,44302.59,25
S0008471,BMWV0001919,D0099,C000687,2025-06-27,2 Series,North America,41910.35,16
S0002274,BMWV0008230,D0090,C001896,2025-06-27,X5,North America,75336.56,11
S0005447,BMWV0001980,D0018,C004012,2025-06-27,iX,Asia,89501.46,7
S0003362,BMWV0005850,D0088,C001860,2025-06-27,X5,Asia,77608.6,12
S0013912,BMWV0005309,D0002,C002692,2025-06-27,X1,North America,44683.12,15
S0008034,BMWV0000737,D0082,C004052,2025-06-28,2 Series,Oceania,41861.29,14
S0009819,BMWV0011252,D0057,C000023,2025-06-28,3 Series,Asia,47998.44,22
S0014812,BMWV0010252,D0008,C003069,2025-06-28,7 Series,North America,91648.42,5
S0005503,BMWV0009960,D0026,C004223,2025-06-28,i4,Europe,56291.12,7
S0017026,BMWV0001136,D0038,C004626,2025-06-28,2 Series,Asia,41538.44,15
S0007161,BMWV0001126,D0049,C003755,2025-06-28,X1,North America,45337.31,17
S0007210,BMWV0005378,D0023,C003587,2025-06-28,X5,Asia,83144.29,8
