event_id,vehicle_id,vin,timestamp,battery_level,speed,temperature,latitude,longitude
EVT0085046,BMW00125,WBA00000000000125,2026-10-23 07:05:00,16.48,18.08,5.72,54.355812,66.06993
EVT0048684,BMW00422,WBA00000000000422,2026-06-19 00:55:00,74.06,11.21,23.19,51.743622,22.679806
EVT0043570,BMW00197,WBA00000000000197,2026-06-01 06:45:00,98.86,123.26,46.37,42.473136,-40.212007
EVT0022009,BMW00026,WBA00000000000026,2026-03-18 10:00:00,59.63,147.05,9.53,48.427277,13.702458
EVT0030051,BMW00668,WBA00000000000668,2026-04-15 08:10:00,40.91,111.35,0.46,16.779517,28.026077
EVT0051265,BMW00526,WBA00000000000526,2026-06-28 00:00:00,13.36,60.94,18.44,20.931546,126.616197
EVT0020401,BMW00066,WBA00000000000066,2026-03-12 20:00:00,76.63,142.17,-0.46,47.115268,118.558706
EVT0008887,BMW00292,WBA00000000000292,2026-01-31 20:30:00,46.49,65.58,54.35,23.235907,-101.3146
EVT0042793,BMW00142,WBA00000000000142,2026-05-29 14:00:00,13.92,91.75,47.37,8.892776,-97.428433
EVT0025086,BMW00101,WBA00000000000101,2026-03-29 02:25:00,14.31,88.49,12.98,24.133285,5.292022
EVT0042414,BMW00210,WBA00000000000210,2026-05-28 06:25:00,91.23,26.4,27.46,26.324415,57.576541
EVT0076256,BMW00110,WBA00000000000110,2026-09-22 18:35:00,59.99,4.49,-9.76,36.505932,0.399364
EVT0013356,BMW00496,WBA00000000000496,2026-02-16 08:55:00,72.44,8.77,8.46,41.547992,55.383902
EVT0042684,BMW00483,WBA00000000000483,2026-05-29 04:55:00,60.07,113.16,20.24,25.866347,-9.061863
EVT0062619,BMW00123,WBA00000000000123,2026-08-06 10:10:00,82.95,12.98,40.58,50.454167,147.348871
EVT0019616,BMW00835,WBA00000000000835,2026-03-10 02:35:00,57.48,1.47,6.95,29.208027,-39.406203
EVT0065291,BMW00588,WBA00000000000588,2026-08-15 16:50:00,63.15,123.63,4.39,29.042075,-5.256814
EVT0001504,BMW00554,WBA00000000000554,2026-01-06 05:15:00,13.4,138.42,-5.65,26.486804,-0.219595
EVT0066881,BMW00784,WBA00000000000784,2026-08-21 05:20:00,14.83,6.52,51.48,24.211942,-13.113584
EVT0012368,BMW00866,WBA00000000000866,2026-02-12 22:35:00,26.27,154.53,33.22,12.674806,-12.485547
EVT0024192,BMW00655,WBA00000000000655,2026-03-25 23:55:00,88.5,30.06,51.7,11.925794,45.325086
EVT0050486,BMW00099,WBA00000000000099,2026-06-25 07:05:00,47.62,24.87,53.81,16.439498,-15.763836
EVT0042546,BMW00354,WBA00000000000354,2026-05-28 17:25:00,84.69,15.05,31.32,16.334354,117.269651
EVT0028659,BMW00694,WBA00000000000694,2026-04-10 12:10:00,31.45,41.42,8.8,21.952091,29.752029
EVT0040354,BMW00355,WBA00000000000355,2026-05-21 02:45:00,66.23,112.91,27.48,28.395553,135.19884
EVT0026825,BMW00865,WBA00000000000865,2026-04-04 03:20:00,27.42,78.86,27.45,22.788102,-90.182516
EVT0049775,BMW00037,WBA00000000000037,2026-06-22 19:50:00,76.75,17.58,31.23,21.432103,-32.715046
EVT0065408,BMW00769,WBA00000000000769,2026-08-16 02:35:00,29.73,94.92,19.13,23.374081,132.95348
EVT0002778,BMW00929,WBA00000000000929,2026-01-10 15:25:00,21.13,101.63,10.47,19.220671,-64.697225
EVT0069381,BMW00227,WBA00000000000227,2026-08-29 21:40:00,92.13,68.82,-4.71,31.809583,5.254776
EVT0016797,BMW00446,WBA00000000000446,2026-02-28 07:40:00,70.73,31.15,12.73,54.204685,119.999973
EVT0050462,BMW00842,WBA00000000000842,2026-06-25 05:05:00,71.95,158.93,-4.42,10.056283,95.977065
EVT0020688,BMW00223,WBA00000000000223,2026-03-13 19:55:00,58.71,50.21,35.13,38.41142,26.613574
EVT0079246,BMW00965,WBA00000000000965,2026-10-03 03:45:00,72.36,76.06,26.72,52.332799,16.877938
EVT0016172,BMW00684,WBA00000000000684,2026-02-26 03:35:00,62.14,140.56,24.61,46.101515,-43.391637
EVT0039638,BMW00290,WBA00000000000290,2026-05-18 15:05:00,79.06,61.02,4.27,15.524177,144.547259
EVT0066494,BMWX00196,WBA00000000000527,2026-08-19 21:05:00,22.7,24.87,1.26,52.660388,8.360342
EVT0032826,BMW00987,WBA00000000000987,2026-04-24 23:25:00,42.9,37.55,22.11,19.142569,60.511757
EVT0009479,BMWX00126,WBA00000000000375,2026-02-02 21:50:00,97.73,50.52,7.58,26.37889,146.849239
EVT0042655,BMW00185,WBA00000000000185,2026-05-29 02:30:00,45.61,97.8,-1.75,35.5926,-49.640969
EVT0090114,BMW00492,WBA00000000000492,2026-11-09 21:25:00,51.06,29.29,21.17,19.435375,35.356187
EVT0026698,BMW00993,WBA00000000000993,2026-04-03 16:45:00,61.16,25.51,-7.89,23.256364,3.754902
EVT0021491,BMW00645,WBA00000000000645,2026-03-16 14:50:00,54.61,77.69,47.84,9.897785,54.965332
EVT0085323,BMW00096,WBA00000000000096,2026-10-24 06:10:00,58.52,64.82,-4.45,34.936498,115.430539
EVT0006912,BMW00642,WBA00000000000642,2026-01-24 23:55:00,89.95,12.88,51.29,28.79982,-1.548833
EVT0026838,BMW00154,WBA00000000000154,2026-04-04 04:25:00,30.87,4.11,45.2,48.720037,-19.105664
EVT0077216,BMW00110,WBA00000000000110,2026-09-26 02:35:00,21.78,128.55,39.61,49.564754,26.648256
EVT0036838,BMW00188,WBA00000000000188,2026-05-08 21:45:00,34.48,69.86,44.46,52.676999,95.130638
EVT0073873,BMW00636,WBA00000000000636,2026-09-14 12:00:00,87.31,86.37,45.39,26.866129,-94.47398
EVT0086231,BMW00604,WBA00000000000604,2026-10-27 09:50:00,66.83,80.46,13.62,44.324786,-14.343942
EVT0032393,BMW00711,WBA00000000000711,2026-04-23 11:20:00,67.42,118.7,19.17,54.505336,85.190528
EVT0099564,BMW00371,WBA00000000000371,2026-12-12 16:55:00,15.0,137.8,-7.26,39.840604,29.75604
EVT0075777,BMW00606,WBA00000000000606,2026-09-21 02:40:00,95.05,158.98,37.02,18.460343,16.127563
EVT0078885,BMW00662,WBA00000000000662,2026-10-01 21:40:00,80.51,57.6,-6.27,11.655416,26.27496
EVT0067626,BMW00909,WBA00000000000909,2026-08-23 19:25:00,34.19,156.01,34.47,23.900029,94.073824
EVT0027711,BMW00534,WBA00000000000534,2026-04-07 05:10:00,95.82,11.31,13.08,42.708753,-41.650854
EVT0027628,BMW00965,WBA00000000000965,2026-04-06 22:15:00,69.96,126.2,43.51,10.619964,-39.613131
EVT0030624,BMW00877,WBA00000000000877,2026-04-17 07:55:00,49.54,58.59,46.48,37.683071,-94.761621
EVT0064769,BMW00136,WBA00000000000136,2026-08-13 21:20:00,10.02,25.75,26.3,31.093578,91.121542
EVT0072121,BMW00121,WBA00000000000121,2026-09-08 10:00:00,25.98,12.36,28.59,28.403933,-60.736879
EVT0034307,BMW00200,WBA00000000000200,2026-04-30 02:50:00,57.74,52.34,42.25,25.718818,81.125549
EVT0004566,BMW00917,WBA00000000000917,2026-01-16 20:25:00,55.55,26.57,26.05,10.260564,119.599768
EVT0017335,BMW00036,WBA00000000000036,2026-03-02 04:30:00,12.12,66.57,15.29,23.979978,93.442898
EVT0090298,BMW00746,WBA00000000000746,2026-11-10 12:45:00,58.7,0.91,33.47,46.416234,109.992632
EVT0075502,BMW00300,WBA00000000000300,2026-09-20 03:45:00,88.76,11.37,28.31,9.991274,78.655652
EVT0019322,BMW00023,WBA00000000000023,2026-03-09 02:05:00,73.78,72.69,-8.33,23.436799,2.484446
EVT0078508,BMW00690,WBA00000000000690,2026-09-30 14:15:00,50.55,123.62,54.49,46.868521,35.264222
EVT0066695,BMW00994,WBA00000000000994,2026-08-20 13:50:00,41.96,97.97,25.93,38.255882,147.459014
EVT0077504,BMW00900,WBA00000000000900,2026-09-27 02:35:00,39.15,88.37,29.99,18.789362,-22.132379
EVT0003015,BMW00798,WBA00000000000798,2026-01-11 11:10:00,19.01,137.31,52.49,50.570453,62.765807
EVT0025462,BMW00656,WBA00000000000656,2026-03-30 09:45:00,95.69,148.74,12.31,16.715059,62.747627
EVT0063236,BMW00012,WBA00000000000012,2026-08-08 13:35:00,67.08,26.83,49.21,25.185015,-99.314546
EVT0063811,BMW00234,WBA00000000000234,2026-08-10 13:30:00,41.78,9.98,48.01,34.402961,-17.109566
EVT0096636,BMW00471,WBA00000000000471,2026-12-02 12:55:00,63.27,58.22,25.7,43.340899,105.787884
EVT0052540,BMW00417,WBA00000000000417,2026-07-02 10:15:00,23.16,105.41,29.7,28.611506,-48.518725
EVT0005069,BMW00309,WBA00000000000309,2026-01-18 14:20:00,73.23,43.3,-9.1,39.86042,75.977912
EVT0097390,BMW00171,WBA00000000000171,2026-12-05 03:45:00,85.56,137.07,47.4,33.84752,70.265071
EVT0025014,BMW00313,WBA00000000000313,2026-03-28 20:25:00,44.77,139.02,32.47,24.574954,9.305
EVT0086511,BMW00569,WBA00000000000569,2026-10-28 09:10:00,23.08,11.11,26.87,32.950407,139.732188
EVT0099663,BMW00283,WBA00000000000283,2026-12-13 01:10:00,91.39,22.14,21.25,28.695716,27.3764
EVT0046378,BMW00431,WBA00000000000431,2026-06-11 00:45:00,86.13,132.93,-9.73,44.8199,-19.978835
EVT0050978,BMW00819,WBA00000000000819,2026-06-27 00:05:00,76.81,56.48,18.52,54.184478,-1.573509
EVT0016915,BMW00614,WBA00000000000614,2026-02-28 17:30:00,34.61,94.91,53.5,40.296436,-56.493716
EVT0035527,BMW00317,WBA00000000000317,2026-05-04 08:30:00,37.34,133.77,22.44,46.478808,40.313988
EVT0074810,BMW00168,WBA00000000000168,2026-09-17 18:05:00,14.51,78.66,-6.81,41.95586,34.607883
EVT0040974,BMW00059,WBA00000000000059,2026-05-23 06:25:00,27.71,9.73,8.22,30.770598,-94.703605
EVT0012430,BMW00004,WBA00000000000004,2026-02-13 03:45:00,72.85,135.63,-7.97,33.26302,-27.781673
EVT0085532,BMW00860,WBA00000000000860,2026-10-24 23:35:00,20.79,89.76,41.46,49.353057,-2.654653
EVT0043173,BMW00222,WBA00000000000222,2026-05-30 21:40:00,47.41,74.04,10.44,8.691688,86.0791
EVT0060621,BMW00420,WBA00000000000420,2026-07-30 11:40:00,29.66,60.36,37.76,9.503804,138.819609
EVT0020118,BMW00606,WBA00000000000606,2026-03-11 20:25:00,180.0,92.56,36.29,26.790235,97.924207
EVT0039494,BMW00096,WBA00000000000096,2026-05-18 03:05:00,26.4,80.41,27.78,11.389755,121.742719
EVT0040672,BMW00285,WBA00000000000285,2026-05-22 05:15:00,10.26,17.23,4.75,44.79612,-116.39967
EVT0052121,BMW00052,WBA00000000000052,2026-06-30 23:20:00,46.71,70.96,40.42,54.072149,48.307261
EVT0008909,BMW00429,WBA00000000000429,2026-01-31 22:20:00,17.64,66.94,17.46,48.707145,-47.529012
EVT0028062,BMW00574,WBA00000000000574,2026-04-08 10:25:00,42.96,42.05,-5.93,49.934997,140.302687
EVT0081758,BMW00902,WBA00000000000902,2026-10-11 21:05:00,68.89,119.6,4.91,16.045985,-6.801302
EVT0074693,BMW00559,WBA00000000000559,2026-09-17 08:20:00,13.15,10.3,52.92,43.918482,145.979384
EVT0008218,BMW00109,WBA00000000000109,2026-01-29 12:45:00,91.85,49.42,33.0,40.761615,123.254182
EVT0027755,BMW00426,WBA00000000000426,2026-04-07 08:50:00,94.22,112.03,8.17,40.974108,121.475404
EVT0004767,BMW00356,WBA00000000000356,2026-01-17 13:10:00,39.8,20.97,41.0,16.779881,-107.748763
EVT0036976,BMW00228,WBA00000000000228,2026-05-09 09:15:00,82.82,129.44,16.05,18.979074,-111.002327
EVT0093944,BMW00867,WBA00000000000867,2026-11-23 04:35:00,31.23,5.99,4.48,54.7941,123.508247
EVT0018256,BMW00979,WBA00000000000979,2026-03-05 09:15:00,23.02,45.54,12.48,25.997846,67.236771
EVT0065646,BMW00886,WBA00000000000886,2026-08-16 22:25:00,41.66,93.88,27.94,45.123124,89.490587
EVT0091441,BMW00643,WBA00000000000643,2026-11-14 12:00:00,45.96,62.84,30.4,30.965743,-63.020817
EVT0086029,BMW00939,WBA00000000000939,2026-10-26 17:00:00,22.7,133.61,46.42,30.88999,-10.281971
EVT0063895,BMW00758,WBA00000000000758,2026-08-10 20:30:00,66.96,117.53,2.89,9.388226,30.647308
EVT0089147,BMW00257,WBA00000000000257,2026-11-06 12:50:00,47.59,157.64,37.69,43.951422,81.382738
EVT0067496,BMW00168,WBA00000000000168,2026-08-23 08:35:00,46.45,114.46,36.89,32.411949,68.578755
EVT0087249,BMW00071,WBA00000000000071,2026-10-30 22:40:00,79.71,22.45,35.76,40.092017,91.774159
EVT0089937,BMW00500,WBA00000000000500,2026-11-09 06:40:00,16.74,49.38,39.79,53.492419,-110.711244
EVT0017238,BMW00443,WBA00000000000443,2026-03-01 20:25:00,75.82,83.58,39.39,51.076804,115.284348
EVT0031518,BMW00308,WBA00000000000308,2026-04-20 10:25:00,68.26,149.19,53.67,18.711997,-12.473892
EVT0072190,BMW00425,WBA00000000000425,2026-09-08 15:45:00,44.6,30.95,49.35,10.156786,-25.404638
EVT0092013,BMW00288,WBA00000000000288,2026-11-16 11:40:00,82.02,115.94,-3.13,16.196853,-14.313366
EVT0087470,BMW00886,WBA00000000000886,2026-10-31 17:05:00,11.25,144.84,10.59,27.270711,54.734349
EVT0014690,BMW00211,WBA00000000000211,2026-02-21 00:05:00,31.79,40.92,10.9,50.760827,-52.276072
EVT0058298,BMW00691,WBA00000000000691,2026-07-22 10:05:00,45.27,24.04,27.96,10.034362,-70.735353
EVT0034448,BMW00386,WBA00000000000386,2026-04-30 14:35:00,26.53,48.6,38.91,43.715943,52.122229
EVT0071958,BMW00971,WBA00000000000971,2026-09-07 20:25:00,13.55,45.37,-2.65,10.87357,131.733037
EVT0018738,BMW00172,WBA00000000000172,2026-03-07 01:25:00,65.73,81.45,33.04,47.885293,76.856916
EVT0073515,BMW00827,WBA00000000000827,2026-09-13 06:10:00,90.91,76.48,42.88,38.56083,-30.36858
EVT0070406,BMW00276,WBA00000000000276,2026-09-02 11:05:00,24.02,98.15,29.01,36.000107,105.451877
EVT0050382,BMW00262,WBA00000000000262,2026-06-24 22:25:00,38.04,80.88,6.92,26.815897,129.445667
EVT0049543,BMW00586,WBA00000000000586,2026-06-22 00:30:00,52.88,149.23,9.16,23.229195,97.726334
EVT0027093,BMW00910,WBA00000000000910,2026-04-05 01:40:00,73.64,111.31,54.7,38.019959,104.306112
EVT0063142,BMW00529,WBA00000000000529,2026-08-08 05:45:00,10.17,125.98,-1.4,27.144016,-53.664165
EVT0040482,BMW00527,WBA00000000000527,2026-05-21 13:25:00,74.56,83.21,27.3,19.600324,-93.440847
EVT0098598,BMW00686,WBA00000000000686,2026-12-09 08:25:00,20.13,153.6,51.09,31.90083,70.801944
EVT0067801,BMW00257,WBA00000000000257,2026-08-24 10:00:00,43.78,61.9,43.87,31.903363,139.417679
EVT0096904,BMW00485,WBA00000000000485,2026-12-03 11:15:00,38.27,136.41,49.19,10.652028,128.232706
EVT0077521,BMW00186,WBA00000000000186,2026-09-27 04:00:00,81.9,109.45,37.29,30.228145,-62.182165
EVT0049882,BMW00588,WBA00000000000588,2026-06-23 04:45:00,50.74,150.7,47.69,30.624449,-97.597936
EVT0033912,BMW00894,WBA00000000000894,2026-04-28 17:55:00,26.1,126.37,23.89,54.584235,-38.435615
EVT0022720,BMW00862,WBA00000000000862,2026-03-20 21:15:00,72.25,46.79,21.98,32.611809,65.026439
EVT0080058,BMW00680,WBA00000000000680,2026-10-05 23:25:00,17.42,147.11,14.84,39.775211,130.705317
EVT0080868,BMW00451,WBA00000000000451,2026-10-08 18:55:00,56.06,116.16,-9.05,28.037874,-12.101823
EVT0069624,BMW00640,WBA00000000000640,2026-08-30 17:55:00,51.02,135.2,51.26,17.255033,-5.266913
EVT0098872,BMW00638,WBA00000000000638,2026-12-10 07:15:00,50.21,96.13,9.52,8.688381,79.212239
EVT0033830,BMW00258,WBA00000000000258,2026-04-28 11:05:00,60.0,4.64,40.58,51.578008,128.842873
EVT0044268,BMW00841,WBA00000000000841,2026-06-03 16:55:00,29.95,110.67,43.85,42.342499,-73.655234
EVT0025056,BMW00467,WBA00000000000467,2026-03-28 23:55:00,77.85,25.14,11.48,49.077188,-94.135869
EVT0037544,BMW00950,WBA00000000000950,2026-05-11 08:35:00,64.67,117.27,32.3,50.190751,72.742705
EVT0014724,BMW00501,WBA00000000000501,2026-02-21 02:55:00,13.3,112.15,20.51,45.557249,-103.765685
EVT0039799,BMW00734,WBA00000000000734,2026-05-19 04:30:00,29.8,155.8,26.16,14.021635,-1.197644
EVT0019771,BMW00502,WBA00000000000502,2026-03-10 15:30:00,74.24,152.11,38.33,29.786594,148.012358
EVT0086072,BMW00747,WBA00000000000747,2026-10-26 20:35:00,80.41,93.99,6.32,51.614751,-89.608258
EVT0074390,BMW00603,WBA00000000000603,2026-09-16 07:05:00,29.84,133.41,42.69,46.147095,43.647618
EVT0000777,BMW00398,WBA00000000000398,2026-01-03 16:40:00,50.19,77.13,29.74,45.995936,4.323131
EVT0059562,BMW00493,WBA00000000000493,2026-07-26 19:25:00,62.06,98.71,18.76,34.701995,17.664491
EVT0033071,BMW00840,WBA00000000000840,2026-04-25 19:50:00,35.02,95.96,24.57,12.865012,38.115087
EVT0012543,BMW00269,INVALIDVIN,2026-02-13 13:10:00,59.18,57.32,-4.14,13.659715,-107.372488
EVT0085142,BMW00241,WBA00000000000241,2026-10-23 15:05:00,36.92,90.04,29.38,44.030912,50.739014
EVT0032349,BMW00393,WBA00000000000393,2026-04-23 07:40:00,54.11,24.1,19.05,29.765561,-6.718343
EVT0079134,BMW00845,WBA00000000000845,2026-10-02 18:25:00,97.12,103.43,35.32,53.532128,-67.638429
EVT0056940,BMW00372,WBA00000000000372,2026-07-17 16:55:00,52.98,43.3,1.45,46.433349,-85.960607
EVT0072436,BMW00326,WBA00000000000326,2026-09-09 12:15:00,76.61,49.96,40.99,52.64663,94.666076
EVT0068546,BMW00779,WBA00000000000779,2026-08-27 00:05:00,58.86,17.72,-1.59,18.577659,88.764855
EVT0033231,BMW00403,WBA00000000000403,2026-04-26 09:10:00,41.77,39.03,46.61,35.411498,138.229409
EVT0080187,BMW00564,WBA00000000000564,2026-10-06 10:10:00,34.66,155.49,-2.77,27.058789,-12.628621
EVT0029393,BMW00590,WBA00000000000590,2026-04-13 01:20:00,52.73,7.14,33.65,29.35722,-58.074511
EVT0084705,BMW00721,WBA00000000000721,2026-10-22 02:40:00,87.9,42.11,30.6,31.827879,57.735381
EVT0055167,BMW00506,WBA00000000000506,2026-07-11 13:10:00,41.07,141.88,8.92,27.31573,125.48834
EVT0067141,BMW00983,WBA00000000000983,2026-08-22 03:00:00,41.45,16.06,-6.88,27.222335,-40.526296
EVT0095182,BMW00557,WBA00000000000557,2026-11-27 11:45:00,93.14,1.58,41.92,15.201698,69.637844
EVT0024431,BMW00730,WBA00000000000730,2026-03-26 19:50:00,35.97,96.13,6.57,24.644207,110.972777
EVT0024824,BMW00408,WBA00000000000408,2026-03-28 04:35:00,42.49,5.36,-5.51,33.866725,-78.776124
EVT0019617,BMW00933,WBA00000000000933,2026-03-10 02:40:00,98.19,108.9,35.63,8.498387,20.036378
EVT0094862,BMW00424,WBA00000000000424,2026-11-26 09:05:00,60.81,52.15,6.05,20.004354,-53.144053
EVT0047867,BMW00723,WBA00000000000723,2026-06-16 04:50:00,31.36,135.55,32.52,12.74823,57.393492
EVT0088349,BMW00926,WBA00000000000926,2026-11-03 18:20:00,31.37,35.08,23.79,18.82036,-70.241575
EVT0027249,BMW00183,WBA00000000000183,2026-04-05 14:40:00,31.57,8.77,42.89,20.537374,141.458969
EVT0040066,BMW00754,WBA00000000000754,2026-05-20 02:45:00,63.12,115.35,13.91,17.597996,-72.168062
EVT0029594,BMW00430,WBA00000000000430,2026-04-13 18:05:00,27.76,127.4,40.04,12.218874,-112.925684
EVT0018569,BMW00428,WBA00000000000428,2026-03-06 11:20:00,71.2,136.02,8.58,21.523348,-101.557078
EVT0021426,BMW00494,INVALIDVIN,2026-03-16 09:25:00,81.05,12.87,-0.2,45.72722,104.646417
EVT0088182,BMW00376,WBA00000000000376,2026-11-03 04:25:00,64.73,89.0,8.0,36.428417,-116.347894
EVT0073796,BMW00897,WBA00000000000897,2026-09-14 05:35:00,84.88,104.16,16.45,10.056859,-79.112171
EVT0073702,BMW00354,WBA00000000000354,2026-09-13 21:45:00,40.42,149.06,-0.66,11.005113,97.050873
EVT0070871,BMW00901,WBA00000000000901,2026-09-04 01:50:00,18.11,88.0,30.73,39.057013,97.872894
EVT0036129,BMW00529,WBA00000000000529,2026-05-06 10:40:00,46.89,5.19,53.07,34.218541,144.200934
EVT0059076,BMW00247,WBA00000000000247,2026-07-25 02:55:00,28.86,19.48,18.81,39.427859,-50.225519
EVT0076659,BMW00398,WBA00000000000398,2026-09-24 04:10:00,72.65,123.61,48.16,48.942521,110.687565
EVT0032689,BMW00067,WBA00000000000067,2026-04-24 12:00:00,97.88,85.93,29.41,33.904487,-8.995513
EVT0083877,BMW00279,WBA00000000000279,2026-10-19 05:40:00,75.72,113.56,17.74,47.383533,138.745292
EVT0059480,BMW00036,WBA00000000000036,2026-07-26 12:35:00,44.88,152.1,6.9,35.605786,-77.058408
EVT0070138,BMW00163,WBA00000000000163,2026-09-01 12:45:00,83.47,62.66,4.31,12.333271,-94.842988
EVT0096715,BMWX00100,WBA00000000000825,2026-12-02 19:30:00,74.15,63.11,9.86,48.814596,-58.422335
EVT0099738,BMW00230,WBA00000000000230,2026-12-13 07:25:00,26.88,120.01,50.72,30.901748,-91.79647
EVT0034747,BMW00391,WBA00000000000391,2026-05-01 15:30:00,47.49,54.88,-9.05,45.821498,-8.749028
EVT0046368,BMW00431,WBA00000000000431,2026-06-10 23:55:00,27.04,35.04,20.75,35.842285,-109.335122
EVT0009852,BMW00187,WBA00000000000187,2026-02-04 04:55:00,58.21,90.57,45.91,40.8344,146.769167
EVT0072912,BMW00502,WBA00000000000502,2026-09-11 03:55:00,32.48,25.57,40.07,27.846797,-77.620642
EVT0020041,BMW00973,WBA00000000000973,2026-03-11 14:00:00,71.67,92.93,-4.55,44.697595,98.573714
EVT0023651,BMW00734,WBA00000000000734,2026-03-24 02:50:00,68.17,94.15,14.02,39.914103,-38.125255
EVT0053289,BMW00716,WBA00000000000716,2026-07-05 00:40:00,88.74,70.55,53.03,11.762668,60.272512
EVT0076321,BMW00335,WBA00000000000335,2026-09-23 00:00:00,91.77,110.09,,21.074809,88.932565
EVT0028162,BMW00780,WBA00000000000780,2026-04-08 18:45:00,88.55,88.59,53.91,33.467692,128.666808
EVT0048157,BMW00537,WBA00000000000537,2026-06-17 05:00:00,74.2,58.65,14.36,25.86825,79.228533
EVT0095454,BMW00263,WBA00000000000263,2026-11-28 10:25:00,97.4,109.81,50.6,18.299277,17.963354
EVT0095227,BMW00905,WBA00000000000905,2026-11-27 15:30:00,52.45,14.68,26.0,43.562494,115.543573
EVT0040872,BMW00338,WBA00000000000338,2026-05-22 21:55:00,71.55,24.34,8.91,38.201504,-114.97097
EVT0066101,BMW00652,WBA00000000000652,2026-08-18 12:20:00,26.61,119.25,31.36,24.205217,-106.995814
EVT0085349,BMW00604,WBA00000000000604,2026-10-24 08:20:00,62.72,124.52,36.98,18.985374,-104.808001
EVT0026754,BMW00900,WBA00000000000900,2026-04-03 21:25:00,24.56,131.21,10.27,51.983928,-59.302583
EVT0087116,BMW00520,WBA00000000000520,2026-10-30 11:35:00,61.71,55.81,1.5,45.078932,30.82897
EVT0057709,BMW00262,WBA00000000000262,2026-07-20 09:00:00,53.28,110.02,49.93,22.810932,-119.3793
EVT0092729,BMW00830,WBA00000000000830,2026-11-18 23:20:00,62.32,74.88,52.47,16.351289,20.395487
EVT0077916,BMW00792,WBA00000000000792,2026-09-28 12:55:00,65.37,79.56,24.93,11.429914,-113.499356
EVT0059513,BMW00393,WBA00000000000393,2026-07-26 15:20:00,86.92,40.92,51.09,42.76695,-20.301287
EVT0094266,BMW00706,WBA00000000000706,2026-11-24 07:25:00,67.51,110.71,41.16,17.129441,-41.882789
EVT0057107,BMW00217,WBA00000000000217,2026-07-18 06:50:00,63.31,26.43,13.85,12.458257,86.042671
EVT0087353,BMW00994,WBA00000000000994,2026-10-31 07:20:00,63.16,18.95,26.96,22.458062,-68.394581
EVT0063448,BMW00299,WBA00000000000299,2026-08-09 07:15:00,27.39,34.44,12.97,33.519853,70.191019
EVT0042888,BMW00241,WBA00000000000241,2026-05-29 21:55:00,87.51,88.56,28.1,12.317382,4.306029
EVT0095299,BMW00767,WBA00000000000767,2026-11-27 21:30:00,52.77,21.8,24.56,53.967507,-14.864282
EVT0095040,BMW00332,WBA00000000000332,2026-11-26 23:55:00,72.38,72.67,26.63,32.297117,-40.146305
EVT0002355,BMW00926,WBA00000000000926,2026-01-09 04:10:00,31.19,79.99,-6.9,27.710116,-77.022507
EVT0086912,BMW00931,WBA00000000000931,2026-10-29 18:35:00,49.44,113.18,28.53,42.889731,-66.785038
EVT0024922,BMW00235,WBA00000000000235,2026-03-28 12:45:00,35.67,64.92,50.95,31.063542,11.600482
EVT0008520,BMW00244,WBA00000000000244,2026-01-30 13:55:00,94.65,88.11,-1.03,54.754637,53.200102
EVT0083865,BMW00040,WBA00000000000040,2026-10-19 04:40:00,55.64,75.14,-1.16,10.853502,146.396872
EVT0093549,BMW00853,WBA00000000000853,2026-11-21 19:40:00,27.84,103.03,6.22,51.190841,148.096147
EVT0027283,BMW00363,WBA00000000000363,2026-04-05 17:30:00,59.1,42.18,14.37,49.656926,-14.256103
EVT0086287,BMW00721,WBA00000000000721,2026-10-27 14:30:00,34.59,104.27,31.03,34.441711,60.618907
EVT0023115,BMW00354,WBA00000000000354,2026-03-22 06:10:00,91.17,52.07,31.91,54.06458,-62.935405
EVT0064838,BMW00583,WBA00000000000583,2026-08-14 03:05:00,92.49,24.22,21.49,8.849599,86.269452
EVT0075093,BMW00303,WBA00000000000303,2026-09-18 17:40:00,79.02,144.82,-7.8,22.458768,-58.616827
EVT0092697,BMW00275,WBA00000000000275,2026-11-18 20:40:00,95.41,159.68,23.8,27.596942,-40.7642
EVT0002070,BMW00706,WBA00000000000706,2026-01-08 04:25:00,99.16,64.82,0.26,49.621653,102.308741
EVT0057816,BMW00106,WBA00000000000106,2026-07-20 17:55:00,97.79,154.81,14.4,51.294707,-68.856902
EVT0076171,BMW00737,WBA00000000000737,2026-09-22 11:30:00,28.56,71.57,9.51,14.893459,24.168988
EVT0072434,BMW00134,WBA00000000000134,2026-09-09 12:05:00,91.64,63.8,-7.33,22.278208,113.155724
EVT0080180,BMW00222,WBA00000000000222,2026-10-06 09:35:00,20.09,71.24,4.63,26.670919,136.543846
EVT0036801,BMW00090,WBA00000000000090,2026-05-08 18:40:00,24.55,66.0,4.84,45.318036,42.49124
EVT0054815,BMW00691,WBA00000000000691,2026-07-10 07:50:00,55.72,105.03,10.65,49.32909,-72.76576
EVT0047773,BMW00981,WBA00000000000981,2026-06-15 21:00:00,18.39,44.94,42.83,46.863661,140.675404
EVT0063596,BMW00947,WBA00000000000947,2026-08-09 19:35:00,41.13,85.42,23.68,13.347136,45.06588
EVT0095158,BMW00382,WBA00000000000382,2026-11-27 09:45:00,89.5,22.79,,51.173382,-35.41048
EVT0057214,BMW00784,WBA00000000000784,2026-07-18 15:45:00,48.91,38.08,45.33,47.033663,-67.238839
EVT0053393,BMW00296,,2026-07-05 09:20:00,54.91,138.62,19.22,49.905989,-97.31969
