event_id,vehicle_id,vin,timestamp,battery_level,speed,temperature,latitude,longitude,quarantine_dataset,quarantine_error_type,quarantine_error_message,quarantine_validation_rule,quarantine_timestamp
EVT0050355,BMWX00158,WBA00000000000701,2026-06-24 20:10:00,45.58,20.17,39.19,17.082664,-99.820296,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0004972,BMW00333,WBA00000000000333,2026-01-18 06:15:00,49.98,153.79,32.45,45.483478,-109.935035,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0066535,BMW00082,,2026-08-20 00:30:00,60.68,32.61,23.66,36.38007,-60.951618,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0084768,BMW00607,WBA00000000000607,2026-10-22 07:55:00,-4.64,0.11,3.8,41.626153,-27.840882,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0007854,BMW00115,,2026-01-28 06:25:00,39.26,147.14,45.83,12.890542,75.860654,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0099427,BMW00422,WBA00000000000422,2026-12-12 05:30:00,62.28,120.23,42.97,30.385613,9.586963,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0043318,BMW00606,,2026-05-31 09:45:00,50.96,109.53,47.6,46.956627,9.552827,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0077511,FAKE00010,INVALIDVIN,2026-09-27 03:10:00,37.05,126.49,17.53,11.760474,117.633037,telemetry,INVALID_VIN|REFERENTIAL_INTEGRITY,Invalid or missing VIN | Referential integrity violation,INVALID_VIN|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0078538,BMW00449,WBA00000000000449,2026-09-30 16:45:00,,138.42,1.83,30.048253,-100.773555,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0058839,,WBA00000000000266,2026-07-24 07:10:00,82.25,135.37,32.56,27.260167,-36.821535,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0061644,BMW00072,WBA00000000000072,2026-08-03 00:55:00,74.17,37.42,,31.763392,15.572461,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0009775,BMW00777,WBA00000000000777,2026-02-03 22:30:00,180.0,64.23,42.33,22.559709,40.885457,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0004261,BMW00366,,2026-01-15 19:00:00,42.35,9.0,4.65,34.854296,129.179043,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0020848,FAKE00003,WBA00000000000205,2026-03-14 09:15:00,34.79,40.65,15.3,17.984675,-46.770562,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0050984,BMW00773,,2026-06-27 00:35:00,20.5,143.16,12.82,10.168389,74.196504,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0061788,,WBA00000000000414,2026-08-03 12:55:00,69.94,79.8,28.3,21.357187,-17.497799,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0090789,BMW00919,,2026-11-12 05:40:00,76.63,22.01,-9.44,39.701067,80.083394,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0044644,BMW00256,INVALIDVIN,2026-06-05 00:15:00,41.7,89.64,-3.73,33.455013,107.476575,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0027685,BMW00132,WBA00000000000132,2026-15-40 99:99:99,92.09,85.72,49.3,29.559078,4.051392,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0025089,BMW00076,,2026-03-29 02:40:00,87.12,109.03,40.6,34.468459,-40.818017,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0077919,BMW00265,WBA00000000000265,2026-09-28 13:10:00,65.64,52.37,,43.090045,41.333074,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0056341,BMW00114,,2026-07-15 15:00:00,65.79,138.11,38.05,50.212834,10.758821,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0038917,BMW00635,WBA00000000000635,2026-15-40 99:99:99,26.67,125.88,42.76,27.16569,-44.642698,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0058063,BMW00768,NSGZSR8RUW,2026-07-21 14:30:00,41.66,45.53,14.98,52.82149,-50.345541,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0064690,BMW00747,WBA00000000000747,2026-08-13 14:45:00,,47.27,2.98,35.148339,130.607346,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0002702,BMW00425,,2026-01-10 09:05:00,21.77,75.99,3.31,44.678577,-37.887517,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0053577,,WBA00000000000581,2026-07-06 00:40:00,34.95,37.66,37.37,38.569677,96.438725,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0091286,,WBA00000000000528,2026-11-13 23:05:00,67.34,40.11,43.64,54.891748,119.777686,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0014615,BMW00204,BRD399Q68R,2026-02-20 17:50:00,66.27,97.94,47.26,9.511709,148.953207,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0012161,BMW00455,WBA00000000000455,2026-02-12 05:20:00,-43.75,71.58,51.26,49.425018,135.145621,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
BAD00081,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0056515,,WBA00000000000251,2026-07-16 05:30:00,71.36,102.99,4.87,47.440125,-86.681115,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0069033,,WBA00000000000476,2026-08-28 16:40:00,28.2,72.54,17.45,45.718662,16.847033,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0036823,BMW00764,,2026-05-08 20:30:00,80.27,2.45,34.85,46.738262,88.635838,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0038559,BMW00176,WBA00000000000176,2026-05-14 21:10:00,72.83,147.82,,38.337307,-12.043572,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0069708,BMW00710,WBA00000000000710,2026-08-31 00:55:00,69.11,98.45,25.57,42.086404,32.818419,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0032042,BMW00398,WBA00000000000398,2026-04-22 06:05:00,27.7,156.4,31.91,14.960897,-5.8098,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0068163,FAKE00029,WBA00000000000816,2026-08-25 16:10:00,81.67,25.45,37.65,29.505289,-21.526453,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0023425,BMW00989,,2026-03-23 08:00:00,41.07,150.27,33.27,53.117482,48.84403,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0049916,BMW00842,,2026-06-23 07:35:00,62.94,41.74,5.47,34.323293,-53.673833,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0069571,BMW00439,WBA00000000000439,2026-08-30 13:30:00,37.92,3.73,38.86,50.691453,119.574809,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0095845,,WBA00000000000514,2026-11-29 19:00:00,38.43,142.56,14.51,37.944202,-14.739377,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0009684,BMW00286,WBA00000000000286,2026-02-03 14:55:00,52.4,147.56,21.01,45.573379,80.92494,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0090780,BMW00563,WBA00000000000563,2026-11-12 04:55:00,93.44,52.75,200.0,25.305709,-74.534742,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0049608,BMW00465,INVALID_VIN,2026-06-22 05:55:00,89.0,98.45,42.1,50.035154,-97.277168,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0037944,,WBA00000000000647,2026-05-12 17:55:00,86.26,99.6,18.26,53.877523,51.442386,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0022312,BMW00186,WBA00000000000186,2026-03-19 11:15:00,29.3,90.49,24.76,50.272571,135.551321,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0035611,BMW00624,,2026-05-04 15:30:00,73.1,109.74,-7.05,35.206095,-90.389655,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0012377,BMW00167,WBA000,2026-02-12 23:20:00,58.94,15.27,10.69,37.622368,-4.48432,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0007037,BMW00515,WBA00000000000515,2026-01-25 10:20:00,76.16,158.12,43.56,48.32965,149.934976,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0018119,BMW00931,123456789,2026-03-04 21:50:00,73.19,15.53,27.51,42.065163,136.404974,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0024456,BMW00113,WBA00000000000113,2026-15-40 99:99:99,19.32,146.05,-0.55,23.55416,50.032726,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0050867,BMW00849,WBA00000000000849,2026-06-26 14:50:00,,76.61,-5.13,50.621178,20.466041,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0044622,BMW00907,,2026-06-04 22:25:00,53.87,19.92,53.65,35.89353,-96.154499,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0018765,BMW00435,WBA00000000000435,2026-03-07 03:40:00,-10.0,67.15,46.13,50.832317,42.691115,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0035130,,WBA00000000000452,2026-05-02 23:25:00,98.28,36.74,11.98,12.518514,95.750317,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0028661,,WBA00000000000441,2026-04-10 12:20:00,75.34,2.98,-9.96,13.984643,-78.844955,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0081225,,WBA00000000000732,2026-10-10 00:40:00,80.12,152.84,-7.02,25.614159,-110.425005,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0025716,BMW00308,,2026-03-31 06:55:00,82.58,149.89,46.4,12.138949,-103.173148,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0080115,BMW00699,INVALIDVIN,2026-10-06 04:10:00,18.49,152.98,17.58,52.649636,-116.231636,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0035089,BMW00793,WBA00000000000793,2026-05-02 20:00:00,87.27,33.17,30.61,20.137943,-104.68573,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0041047,BMW00829,WBA00000000000829,31-02-2026,85.19,77.97,36.85,36.379382,-28.546221,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0023057,FAKE00011,WBA00000000000519,2026-03-22 01:20:00,18.06,41.73,12.1,17.283524,99.441827,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0067826,BMW00401,INVALIDVIN,2026-08-24 12:05:00,81.9,125.71,45.82,37.685632,-69.990034,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0020031,,INVALIDVIN,2026-03-11 13:10:00,88.35,158.28,3.81,31.249219,-38.308922,telemetry,NULL_VALUE|INVALID_VIN|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Invalid or missing VIN | Referential integrity violation,NULL_VALUE|INVALID_VIN|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0085644,BMW00286,WBA00000000000286,2026-10-25 08:55:00,160.89,82.33,-9.91,8.871585,-102.314876,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0027971,BMW00374,WBA00000000000374,abc,55.37,12.79,27.0,17.861768,22.833655,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0040430,FAKE00016,WBA00000000000668,2026-05-21 09:05:00,96.98,146.49,41.37,30.877668,-9.131579,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0056300,BMW00333,WBA00000000000333,2026-07-15 11:35:00,98.03,131.42,-2.21,15.088548,-28.584225,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0031779,,WBA00000000000532,2026-04-21 08:10:00,77.53,14.47,19.34,27.799038,-29.688204,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0045734,BMW00938,WBA00000000000938,not-a-date,34.64,24.53,5.42,37.426828,103.500121,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0006195,BMW00035,123456789,2026-01-22 12:10:00,32.71,15.09,19.72,38.215169,77.509622,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0005945,BMW00605,WBA00000000000605,2026-01-21 15:20:00,97.55,35.21,0.15,14.583114,115.165148,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0092811,BMW00445,,2026-11-19 06:10:00,60.33,64.7,-4.93,12.527522,-26.921452,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0066667,BMW00708,WBA00000000000708,9999-99-99 00:00:00,90.07,103.87,31.28,45.909546,-16.854845,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0056403,BMW00046,WBA00000000000046,2026-07-15 20:10:00,70.49,107.22,8.46,43.851631,122.436955,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
BAD00076,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0024053,,WBA00000000000618,2026-03-25 12:20:00,73.25,68.77,39.39,12.609749,32.66454,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0069273,,WBA00000000000387,2026-08-29 12:40:00,46.17,98.37,45.3,17.256577,-29.438488,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0005553,BMW00918,WBA000,2026-01-20 06:40:00,69.96,0.86,5.98,38.112206,53.943487,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0042620,,WBA00000000000963,2026-05-28 23:35:00,86.33,108.8,52.81,18.660274,-15.957505,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0002407,BMW00988,,2026-01-09 08:30:00,64.59,47.45,-2.96,37.048163,-65.041247,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0088205,BMW00508,WBA00000000000508,2026-15-40 99:99:99,87.56,91.31,48.99,54.222898,-82.75141,telemetry,DUPLICATE_RECORD|INVALID_DATE,Duplicate record detected | Invalid date in: timestamp,DUPLICATE_RECORD|INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0064310,BMW00520,WBA00000000000520,2026-08-12 07:05:00,48.2,33.53,-2.05,47.659497,53.568243,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0052944,,WBA00000000000941,2026-07-03 19:55:00,85.99,148.88,48.81,36.253323,-47.625133,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0077979,,WBA00000000000154,2026-09-28 18:10:00,28.9,136.48,-7.53,37.868317,118.025974,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0026008,BMW00997,,2026-04-01 07:15:00,81.13,154.32,33.16,24.750445,78.086622,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0094893,,WBA00000000000036,2026-11-26 11:40:00,53.2,105.26,11.96,24.314024,-91.152018,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0009583,BMW00205,WBA00000000000205,not-a-date,90.29,35.99,43.32,37.440312,-26.930657,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0003777,BMW00825,WBA00000000000825,9999-99-99 00:00:00,29.93,73.91,26.07,35.324416,94.988693,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0019577,BMW00110,VSYXBBF4HE,2026-03-09 23:20:00,99.88,7.73,37.64,13.924826,-98.902532,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0065431,BMW00455,INVALID_VIN,2026-08-16 04:30:00,16.54,153.4,34.74,14.149824,12.94969,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0056740,BMW00685,WBA00000000000685,2026-07-17 00:15:00,75.81,47.7,51.29,34.9442,93.239475,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0082211,BMW00497,WBA00000000000497,2026-10-13 10:50:00,196.83,152.74,16.14,48.260608,-94.820935,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0054950,,WBA00000000000091,2026-07-10 19:05:00,63.82,35.55,33.51,37.484127,-72.528018,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0077099,BMW00736,L01WCNKFHB,2026-09-25 16:50:00,24.7,50.7,-6.17,9.430867,8.207373,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0084510,BMW00032,WBA00000000000032,2026-10-21 10:25:00,85.9,61.31,-6.59,26.936637,79.895827,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0041464,BMW00692,WBA00000000000692,2026-05-24 23:15:00,33.51,144.2,,51.949577,-27.522077,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0058295,BMW00120,WBA00000000000120,2026-07-22 09:50:00,-23.95,52.11,28.64,48.266538,-99.702466,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0085446,BMW00871,,2026-10-24 16:25:00,67.37,117.23,10.83,53.046052,73.357089,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0074226,BMW00695,INVALIDVIN,2026-09-15 17:25:00,52.37,2.13,31.92,24.736306,28.133256,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0092144,BMW00786,WBA00000000000786,2026-11-16 22:35:00,11.99,87.13,29.94,21.411913,-108.689514,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0049846,BMW00373,WBA00000000000373,2026-06-23 01:45:00,63.32,106.05,53.43,36.558674,-91.140134,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0030002,BMW00456,WBA00000000000456,2026-04-15 04:05:00,-46.2,91.44,26.44,16.011045,135.860808,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0004711,BMW00130,WBA00000000000130,2026-01-17 08:30:00,52.27,111.41,7.59,45.265077,-10.92856,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0097289,BMWX00036,WBA00000000000505,2026-12-04 19:20:00,19.18,128.48,24.63,14.588338,59.447733,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0001571,BMW00839,ZB5GRO9X49,2026-01-06 10:50:00,47.38,25.96,23.31,15.528941,-88.126428,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
