dealer_id,model,region,month,sales,current_inventory,previous_month_sales,inventory_30_days_ago,next_month_sales
D146,4 Series,Central,2023-10,24,32,25,28,25
D146,4 Series,Central,2023-11,25,36,24,40,20
D146,4 Series,Central,2023-12,20,37,25,38,16
D146,4 Series,Central,2024-01,16,35,20,40,19
D146,4 Series,Central,2024-02,19,39,16,44,21
D146,4 Series,Central,2024-03,21,42,19,40,25
D146,4 Series,Central,2024-04,25,45,21,41,18
D146,4 Series,Central,2024-05,18,42,25,45,21
D146,4 Series,Central,2024-06,21,42,18,38,19
D146,4 Series,Central,2024-07,19,41,21,37,18
D146,4 Series,Central,2024-08,18,38,19,34,23
D146,4 Series,Central,2024-09,23,36,18,35,24
D146,4 Series,Central,2024-10,24,42,23,46,24
D146,4 Series,Central,2024-11,24,46,24,49,23
D146,4 Series,Central,2024-12,23,43,24,41,18
D146,4 Series,Central,2025-01,18,39,23,41,20
D146,4 Series,Central,2025-02,20,37,18,37,20
D146,4 Series,Central,2025-03,20,38,20,39,21
D146,4 Series,Central,2025-04,21,42,20,43,18
D146,4 Series,Central,2025-05,18,47,21,42,20
D146,4 Series,Central,2025-06,20,44,18,41,19
D146,4 Series,Central,2025-07,19,48,20,51,16
D146,4 Series,Central,2025-08,16,45,19,50,26
D146,4 Series,Central,2025-09,26,43,16,39,27
D146,4 Series,Central,2025-10,27,47,26,43,28
D146,4 Series,Central,2025-11,28,50,27,51,20
D146,5 Series,Central,2021-01,24,37,24,37,22
D146,5 Series,Central,2021-02,22,40,24,43,25
D146,5 Series,Central,2021-03,25,36,22,37,26
D146,5 Series,Central,2021-04,26,35,25,40,31
D146,5 Series,Central,2021-05,31,41,26,46,25
D146,5 Series,Central,2021-06,25,49,31,53,25
D146,5 Series,Central,2021-07,25,54,25,58,20
D146,5 Series,Central,2021-08,20,55,25,56,28
D146,5 Series,Central,2021-09,28,53,20,50,31
D146,5 Series,Central,2021-10,31,57,28,54,29
D146,5 Series,Central,2021-11,29,66,31,67,36
D146,5 Series,Central,2021-12,36,66,29,70,28
D146,5 Series,Central,2022-01,28,74,36,77,21
D146,5 Series,Central,2022-02,21,78,28,77,25
D146,5 Series,Central,2022-03,25,81,21,77,31
D146,5 Series,Central,2022-04,31,82,25,79,33
D146,5 Series,Central,2022-05,33,80,31,79,27
D146,5 Series,Central,2022-06,27,76,33,76,20
D146,5 Series,Central,2022-07,20,83,27,88,26
D146,5 Series,Central,2022-08,26,83,20,79,28
D146,5 Series,Central,2022-09,28,82,26,81,32
D146,5 Series,Central,2022-10,32,79,28,82,36
D146,5 Series,Central,2022-11,36,75,32,78,32
D146,5 Series,Central,2022-12,32,83,36,78,21
D146,5 Series,Central,2023-01,21,87,32,84,28
D146,5 Series,Central,2023-02,28,91,21,96,28
D146,5 Series,Central,2023-03,28,88,28,93,33
D146,5 Series,Central,2023-04,33,93,28,91,29
D146,5 Series,Central,2023-05,29,101,33,105,27
D146,5 Series,Central,2023-06,27,99,29,94,34
D146,5 Series,Central,2023-07,34,105,27,108,28
D146,5 Series,Central,2023-08,28,111,34,112,33
D146,5 Series,Central,2023-09,33,111,28,116,31
D146,5 Series,Central,2023-10,31,104,33,103,29
D146,5 Series,Central,2023-11,29,104,31,103,29
D146,5 Series,Central,2023-12,29,103,29,104,20
D146,5 Series,Central,2024-01,20,109,29,114,30
D146,5 Series,Central,2024-02,30,114,20,114,34
D146,5 Series,Central,2024-03,34,120,30,124,33
D146,5 Series,Central,2024-04,33,128,34,133,25
D146,5 Series,Central,2024-05,25,127,33,127,31
D146,5 Series,Central,2024-06,31,128,25,123,25
D146,5 Series,Central,2024-07,25,134,31,133,30
D146,5 Series,Central,2024-08,30,134,25,131,30
D146,5 Series,Central,2024-09,30,139,30,136,36
D146,5 Series,Central,2024-10,36,141,30,146,37
D146,5 Series,Central,2024-11,37,143,36,140,27
D146,5 Series,Central,2024-12,27,151,37,148,33
D146,5 Series,Central,2025-01,33,153,27,152,26
D146,5 Series,Central,2025-02,26,156,33,159,32
D146,5 Series,Central,2025-03,32,158,26,163,30
D146,5 Series,Central,2025-04,30,165,32,160,28
D146,5 Series,Central,2025-05,28,171,30,168,29
D146,5 Series,Central,2025-06,29,166,28,165,27
D146,5 Series,Central,2025-07,27,173,29,171,33
D146,5 Series,Central,2025-08,33,179,27,178,34
D146,5 Series,Central,2025-09,34,184,33,184,33
D146,5 Series,Central,2025-10,33,193,34,190,37
D146,5 Series,Central,2025-11,37,201,33,206,31
D146,7 Series,Central,2021-01,9,13,9,13,11
D146,7 Series,Central,2021-02,11,13,9,17,11
D146,7 Series,Central,2021-03,11,13,11,16,11
D146,7 Series,Central,2021-04,11,16,11,11,9
D146,7 Series,Central,2021-05,9,15,11,10,12
D146,7 Series,Central,2021-06,12,15,9,17,10
D146,7 Series,Central,2021-07,10,13,12,13,10
D146,7 Series,Central,2021-08,10,12,10,10,13
D146,7 Series,Central,2021-09,13,11,10,14,12
D146,7 Series,Central,2021-10,12,15,13,16,13
D146,7 Series,Central,2021-11,13,15,12,13,13
D146,7 Series,Central,2021-12,13,18,13,18,10
D146,7 Series,Central,2022-01,10,16,13,19,13
D146,7 Series,Central,2022-02,13,18,10,23,11
D146,7 Series,Central,2022-03,11,19,13,18,13
D146,7 Series,Central,2022-04,13,21,11,24,12
D146,7 Series,Central,2022-05,12,22,13,26,11
D146,7 Series,Central,2022-06,11,21,12,18,11
D146,7 Series,Central,2022-07,11,23,11,25,12
D146,7 Series,Central,2022-08,12,25,11,21,12
D146,7 Series,Central,2022-09,12,27,12,27,14
D146,7 Series,Central,2022-10,14,30,12,32,15
D146,7 Series,Central,2022-11,15,32,14,33,12
D146,7 Series,Central,2022-12,12,30,15,32,11
D146,7 Series,Central,2023-01,11,30,12,28,12
D146,7 Series,Central,2023-02,12,29,11,33,13
D146,7 Series,Central,2023-03,13,30,12,33,14
D146,7 Series,Central,2023-04,14,27,13,26,12
D146,7 Series,Central,2023-05,12,29,14,34,17
D146,7 Series,Central,2023-06,17,31,12,27,12
D146,7 Series,Central,2023-07,12,28,17,26,14
D146,7 Series,Central,2023-08,14,26,12,25,13
D146,7 Series,Central,2023-09,13,25,14,25,18
D146,7 Series,Central,2023-10,18,23,13,26,14
D146,7 Series,Central,2023-11,14,26,18,28,13
D146,7 Series,Central,2023-12,13,27,14,29,12
D146,7 Series,Central,2024-01,12,29,13,26,12
D146,7 Series,Central,2024-02,12,30,12,30,12
D146,7 Series,Central,2024-03,12,32,12,36,15
D146,7 Series,Central,2024-04,15,31,12,33,16
D146,7 Series,Central,2024-05,16,33,15,37,13
D146,7 Series,Central,2024-06,13,30,16,26,13
D146,7 Series,Central,2024-07,13,28,13,23,15
D146,7 Series,Central,2024-08,15,26,13,28,14
D146,7 Series,Central,2024-09,14,27,15,28,13
D146,7 Series,Central,2024-10,13,30,14,31,16
D146,7 Series,Central,2024-11,16,30,13,28,15
D146,7 Series,Central,2024-12,15,29,16,32,9
D146,7 Series,Central,2025-01,9,31,15,26,9
D146,7 Series,Central,2025-02,9,32,9,33,12
D146,7 Series,Central,2025-03,12,31,9,26,15
D146,7 Series,Central,2025-04,15,34,12,30,13
D146,7 Series,Central,2025-05,13,34,15,34,16
D146,7 Series,Central,2025-06,16,34,13,38,11
D146,7 Series,Central,2025-07,11,33,16,38,13
D146,7 Series,Central,2025-08,13,35,11,31,18
D146,7 Series,Central,2025-09,18,33,13,28,12
D146,7 Series,Central,2025-10,12,32,18,30,17
D146,7 Series,Central,2025-11,17,35,12,38,12
D146,X1,Central,2021-01,17,26,17,26,24
D146,X1,Central,2021-02,24,27,17,28,23
D146,X1,Central,2021-03,23,30,24,28,31
D146,X1,Central,2021-04,31,26,23,25,29
D146,X1,Central,2021-05,29,39,31,38,29
D146,X1,Central,2021-06,29,43,29,41,24
D146,X1,Central,2021-07,24,46,29,43,22
D146,X1,Central,2021-08,22,52,24,51,29
D146,X1,Central,2021-09,29,57,22,58,35
D146,X1,Central,2021-10,35,53,29,52,26
D146,X1,Central,2021-11,26,52,35,51,25
D146,X1,Central,2021-12,25,51,26,49,27
D146,X1,Central,2022-01,27,48,25,44,26
D146,X1,Central,2022-02,26,52,27,49,23
D146,X1,Central,2022-03,23,50,26,52,27
D146,X1,Central,2022-04,27,48,23,49,33
D146,X1,Central,2022-05,33,55,27,53,24
D146,X1,Central,2022-06,24,51,33,46,21
D146,X1,Central,2022-07,21,48,24,44,25
D146,X1,Central,2022-08,25,52,21,50,26
D146,X1,Central,2022-09,26,48,25,52,22
D146,X1,Central,2022-10,22,44,26,44,31
D146,X1,Central,2022-11,31,46,22,41,35
D146,X1,Central,2022-12,35,45,31,42,18
D146,X1,Central,2023-01,18,44,35,41,23
D146,X1,Central,2023-02,23,41,18,42,26
D146,X1,Central,2023-03,26,41,23,39,29
D146,X1,Central,2023-04,29,46,26,50,34
D146,X1,Central,2023-05,34,46,29,48,37
D146,X1,Central,2023-06,37,53,34,52,27
D146,X1,Central,2023-07,27,52,37,49,32
D146,X1,Central,2023-08,32,59,27,59,26
D146,X1,Central,2023-09,26,64,32,62,28
D146,X1,Central,2023-10,28,59,26,59,37
D146,X1,Central,2023-11,37,57,28,56,31
D146,X1,Central,2023-12,31,49,37,54,22
D146,X1,Central,2024-01,22,45,31,41,30
D146,X1,Central,2024-02,30,49,22,48,26
D146,X1,Central,2024-03,26,45,30,47,28
D146,X1,Central,2024-04,28,40,26,40,30
D146,X1,Central,2024-05,30,45,28,40,23
D146,X1,Central,2024-06,23,51,30,48,26
D146,X1,Central,2024-07,26,46,23,48,29
D146,X1,Central,2024-08,29,44,26,43,37
D146,X1,Central,2024-09,37,39,29,41,32
D146,X1,Central,2024-10,32,31,37,26,37
D146,X1,Central,2024-11,37,31,32,28,33
D146,X1,Central,2024-12,33,40,37,40,27
D146,X1,Central,2025-01,27,45,33,48,26
D146,X1,Central,2025-02,26,44,27,47,35
D146,X1,Central,2025-03,35,47,26,45,34
D146,X1,Central,2025-04,34,43,35,42,26
D146,X1,Central,2025-05,26,37,34,38,30
D146,X1,Central,2025-06,30,33,26,34,29
D146,X1,Central,2025-07,29,28,30,26,29
D146,X1,Central,2025-08,29,25,29,24,30
D146,X1,Central,2025-09,30,23,29,18,36
D146,X1,Central,2025-10,36,27,30,22,30
D146,X1,Central,2025-11,30,32,36,37,34
D146,X3,Central,2021-01,30,42,30,42,35
D146,X3,Central,2021-02,35,43,30,42,32
D146,X3,Central,2021-03,32,47,35,43,37
D146,X3,Central,2021-04,37,40,32,38,54
D146,X3,Central,2021-05,54,43,37,48,36
D146,X3,Central,2021-06,36,45,54,43,38
D146,X3,Central,2021-07,38,46,36,44,32
D146,X3,Central,2021-08,32,42,38,42,44
D146,X3,Central,2021-09,44,39,32,40,45
D146,X3,Central,2021-10,45,41,44,36,45
D146,X3,Central,2021-11,45,53,45,57,37
D146,X3,Central,2021-12,37,50,45,45,24
D146,X3,Central,2022-01,24,55,37,58,32
D146,X3,Central,2022-02,32,51,24,47,39
D146,X3,Central,2022-03,39,56,32,51,38
D146,X3,Central,2022-04,38,51,39,55,47
D146,X3,Central,2022-05,47,47,38,49,38
D146,X3,Central,2022-06,38,49,47,44,30
D146,X3,Central,2022-07,30,51,38,48,47
D146,X3,Central,2022-08,47,49,30,47,43
D146,X3,Central,2022-09,43,60,47,64,53
D146,X3,Central,2022-10,53,51,43,52,47
D146,X3,Central,2022-11,47,46,53,48,44
D146,X3,Central,2022-12,44,55,47,55,40
D146,X3,Central,2023-01,40,58,44,59,34
D146,X3,Central,2023-02,34,50,40,55,31
D146,X3,Central,2023-03,31,45,34,47,35
D146,X3,Central,2023-04,35,52,31,57,40
D146,X3,Central,2023-05,40,52,35,49,41
D146,X3,Central,2023-06,41,59,40,64,47
D146,X3,Central,2023-07,47,54,41,58,47
D146,X3,Central,2023-08,47,48,47,48,35
D146,X3,Central,2023-09,35,58,47,56,54
D146,X3,Central,2023-10,54,57,35,54,46
D146,X3,Central,2023-11,46,49,54,49,43
D146,X3,Central,2023-12,43,54,46,54,34
D146,X3,Central,2024-01,34,52,43,57,33
D146,X3,Central,2024-02,33,60,34,64,36
D146,X3,Central,2024-03,36,62,33,65,45
D146,X3,Central,2024-04,45,66,36,67,41
D146,X3,Central,2024-05,41,69,45,67,43
D146,X3,Central,2024-06,43,76,41,76,46
D146,X3,Central,2024-07,46,72,43,69,40
D146,X3,Central,2024-08,40,64,46,66,52
D146,X3,Central,2024-09,52,59,40,61,62
D146,X3,Central,2024-10,62,73,52,77,56
D146,X3,Central,2024-11,56,74,62,71,45
D146,X3,Central,2024-12,45,82,56,77,41
D146,X3,Central,2025-01,41,76,45,72,40
D146,X3,Central,2025-02,40,83,41,88,34
D146,X3,Central,2025-03,34,94,40,99,49
D146,X3,Central,2025-04,49,91,34,91,40
D146,X3,Central,2025-05,40,87,49,90,53
D146,X3,Central,2025-06,53,93,40,96,36
D146,X3,Central,2025-07,36,98,53,94,39
D146,X3,Central,2025-08,39,103,36,108,51
D146,X3,Central,2025-09,51,101,39,100,53
D146,X3,Central,2025-10,53,105,51,108,46
D146,X3,Central,2025-11,46,111,53,113,55
D146,X5,Central,2021-01,19,22,19,22,23
D146,X5,Central,2021-02,23,25,19,20,25
D146,X5,Central,2021-03,25,26,23,29,19
D146,X5,Central,2021-04,19,23,25,23,30
D146,X5,Central,2021-05,30,24,19,27,23
D146,X5,Central,2021-06,23,31,30,28,24
D146,X5,Central,2021-07,24,37,23,33,31
D146,X5,Central,2021-08,31,33,24,32,25
D146,X5,Central,2021-09,25,42,31,45,26
D146,X5,Central,2021-10,26,44,25,45,36
D146,X5,Central,2021-11,36,39,26,37,26
D146,X5,Central,2021-12,26,32,36,37,20
D146,X5,Central,2022-01,20,31,26,30,22
D146,X5,Central,2022-02,22,34,20,29,27
D146,X5,Central,2022-03,27,32,22,34,24
D146,X5,Central,2022-04,24,34,27,30,33
D146,X5,Central,2022-05,33,37,24,34,22
D146,X5,Central,2022-06,22,35,33,37,22
D146,X5,Central,2022-07,22,33,22,35,22
D146,X5,Central,2022-08,22,30,22,32,22
D146,X5,Central,2022-09,22,36,22,36,25
D146,X5,Central,2022-10,25,42,22,45,29
D146,X5,Central,2022-11,29,37,25,37,21
D146,X5,Central,2022-12,21,34,29,34,23
D146,X5,Central,2023-01,23,32,21,32,27
D146,X5,Central,2023-02,27,35,23,33,23
D146,X5,Central,2023-03,23,34,27,34,28
D146,X5,Central,2023-04,28,34,23,30,29
D146,X5,Central,2023-05,29,32,28,34,27
D146,X5,Central,2023-06,27,34,29,32,29
D146,X5,Central,2023-07,29,29,27,27,28
D146,X5,Central,2023-08,28,32,29,28,33
D146,X5,Central,2023-09,33,32,28,30,33
D146,X5,Central,2023-10,33,34,33,31,30
D146,X5,Central,2023-11,30,30,33,26,27
D146,X5,Central,2023-12,27,32,30,37,25
D146,X5,Central,2024-01,25,33,27,31,19
D146,X5,Central,2024-02,19,32,25,28,25
D146,X5,Central,2024-03,25,32,19,33,25
D146,X5,Central,2024-04,25,38,25,39,27
D146,X5,Central,2024-05,27,37,25,41,25
D146,X5,Central,2024-06,25,35,27,38,24
D146,X5,Central,2024-07,24,35,25,38,26
D146,X5,Central,2024-08,26,34,24,30,24
D146,X5,Central,2024-09,24,32,26,30,32
D146,X5,Central,2024-10,32,35,24,32,26
D146,X5,Central,2024-11,26,38,32,40,33
D146,X5,Central,2024-12,33,39,26,34,20
D146,X5,Central,2025-01,20,44,33,49,26
D146,X5,Central,2025-02,26,41,20,36,33
D146,X5,Central,2025-03,33,40,26,45,31
D146,X5,Central,2025-04,31,36,33,31,26
D146,X5,Central,2025-05,26,41,31,43,26
D146,X5,Central,2025-06,26,44,26,47,25
D146,X5,Central,2025-07,25,48,26,52,28
D146,X5,Central,2025-08,28,43,25,47,25
D146,X5,Central,2025-09,25,39,28,35,27
D146,X5,Central,2025-10,27,40,25,41,37
D146,X5,Central,2025-11,37,38,27,42,30
D146,X7,Central,2021-01,14,24,14,24,15
D146,X7,Central,2021-02,15,27,14,29,16
D146,X7,Central,2021-03,16,25,15,27,16
D146,X7,Central,2021-04,16,24,16,25,19
D146,X7,Central,2021-05,19,21,16,18,16
D146,X7,Central,2021-06,16,17,19,15,16
D146,X7,Central,2021-07,16,16,16,15,13
D146,X7,Central,2021-08,13,18,16,21,18
D146,X7,Central,2021-09,18,21,13,26,19
D146,X7,Central,2021-10,19,20,18,17,19
D146,X7,Central,2021-11,19,25,19,29,21
D146,X7,Central,2021-12,21,24,19,20,10
D146,X7,Central,2022-01,10,26,21,21,14
D146,X7,Central,2022-02,14,24,10,19,23
D146,X7,Central,2022-03,23,27,14,28,21
D146,X7,Central,2022-04,21,31,23,33,19
D146,X7,Central,2022-05,19,28,21,25,18
D146,X7,Central,2022-06,18,27,19,30,18
D146,X7,Central,2022-07,18,24,18,29,17
D146,X7,Central,2022-08,17,24,18,23,19
D146,X7,Central,2022-09,19,22,17,21,21
D146,X7,Central,2022-10,21,18,19,22,21
D146,X7,Central,2022-11,21,21,21,20,18
D146,X7,Central,2022-12,18,24,21,19,17
D146,X7,Central,2023-01,17,27,18,31,15
D146,X7,Central,2023-02,15,28,17,23,18
D146,X7,Central,2023-03,18,28,15,25,13
D146,X7,Central,2023-04,13,31,18,30,23
D146,X7,Central,2023-05,23,30,13,29,18
D146,X7,Central,2023-06,18,35,23,36,15
D146,X7,Central,2023-07,15,36,18,35,17
D146,X7,Central,2023-08,17,40,15,40,18
D146,X7,Central,2023-09,18,41,17,44,20
D146,X7,Central,2023-10,20,40,18,43,25
D146,X7,Central,2023-11,25,36,20,41,21
D146,X7,Central,2023-12,21,34,25,39,14
D146,X7,Central,2024-01,14,39,21,35,17
D146,X7,Central,2024-02,17,40,14,40,20
D146,X7,Central,2024-03,20,37,17,41,16
D146,X7,Central,2024-04,16,37,20,32,22
D146,X7,Central,2024-05,22,39,16,43,20
D146,X7,Central,2024-06,20,43,22,44,17
D146,X7,Central,2024-07,17,41,20,37,17
D146,X7,Central,2024-08,17,42,17,38,18
D146,X7,Central,2024-09,18,40,17,44,19
D146,X7,Central,2024-10,19,38,18,41,21
D146,X7,Central,2024-11,21,34,19,35,19
D146,X7,Central,2024-12,19,30,21,34,20
D146,X7,Central,2025-01,20,31,19,35,17
D146,X7,Central,2025-02,17,35,20,37,17
D146,X7,Central,2025-03,17,35,17,33,25
D146,X7,Central,2025-04,25,38,17,34,22
D146,X7,Central,2025-05,22,39,25,43,20
D146,X7,Central,2025-06,20,44,22,48,20
D146,X7,Central,2025-07,20,40,20,42,17
D146,X7,Central,2025-08,17,38,20,33,21
D146,X7,Central,2025-09,21,42,17,44,22
D146,X7,Central,2025-10,22,39,21,37,28
D146,X7,Central,2025-11,28,43,22,42,21
D146,i4,Central,2021-01,17,25,17,25,17
D146,i4,Central,2021-02,17,22,17,23,15
D146,i4,Central,2021-03,15,22,17,27,20
D146,i4,Central,2021-04,20,22,15,23,15
D146,i4,Central,2021-05,15,21,20,17,14
D146,i4,Central,2021-06,14,18,15,18,19
D146,i4,Central,2021-07,19,18,14,18,17
D146,i4,Central,2021-08,17,24,19,25,16
D146,i4,Central,2021-09,16,22,17,27,19
D146,i4,Central,2021-10,19,25,16,22,21
D146,i4,Central,2021-11,21,27,19,28,19
D146,i4,Central,2021-12,19,26,21,22,14
D146,i4,Central,2022-01,14,26,19,28,15
D146,i4,Central,2022-02,15,25,14,23,16
D146,i4,Central,2022-03,16,24,15,23,20
D146,i4,Central,2022-04,20,26,16,31,20
D146,i4,Central,2022-05,20,24,20,23,17
D146,i4,Central,2022-06,17,27,20,29,12
D146,i4,Central,2022-07,12,29,17,28,17
D146,i4,Central,2022-08,17,29,12,27,16
D146,i4,Central,2022-09,16,28,17,26,18
D146,i4,Central,2022-10,18,27,16,31,27
D146,i4,Central,2022-11,27,28,18,24,17
D146,i4,Central,2022-12,17,27,27,23,19
D146,i4,Central,2023-01,19,24,17,29,15
D146,i4,Central,2023-02,15,22,19,18,19
D146,i4,Central,2023-03,19,25,15,30,16
D146,i4,Central,2023-04,16,28,19,28,19
D146,i4,Central,2023-05,19,30,16,34,17
D146,i4,Central,2023-06,17,26,19,26,15
D146,i4,Central,2023-07,15,24,17,28,18
D146,i4,Central,2023-08,18,24,15,27,19
D146,i4,Central,2023-09,19,26,18,23,20
D146,i4,Central,2023-10,20,30,19,27,23
D146,i4,Central,2023-11,23,35,20,32,22
D146,i4,Central,2023-12,22,30,23,35,19
D146,i4,Central,2024-01,19,35,22,33,18
D146,i4,Central,2024-02,18,35,19,32,23
D146,i4,Central,2024-03,23,31,18,26,19
D146,i4,Central,2024-04,19,36,23,36,23
D146,i4,Central,2024-05,23,35,19,36,17
D146,i4,Central,2024-06,17,36,23,34,17
D146,i4,Central,2024-07,17,33,17,29,20
D146,i4,Central,2024-08,20,35,17,36,21
D146,i4,Central,2024-09,21,37,20,39,23
D146,i4,Central,2024-10,23,37,21,34,21
D146,i4,Central,2024-11,21,36,23,40,24
D146,i4,Central,2024-12,24,35,21,33,16
D146,i4,Central,2025-01,16,38,24,33,17
D146,i4,Central,2025-02,17,39,16,38,20
D146,i4,Central,2025-03,20,39,17,40,16
D146,i4,Central,2025-04,16,40,20,41,21
D146,i4,Central,2025-05,21,38,16,37,24
D146,i4,Central,2025-06,24,35,21,30,19
D146,i4,Central,2025-07,19,31,24,32,19
D146,i4,Central,2025-08,19,32,19,27,19
D146,i4,Central,2025-09,19,28,19,23,25
D146,i4,Central,2025-10,25,26,19,31,23
D146,i4,Central,2025-11,23,27,25,24,24
D146,i5,Central,2021-01,18,26,18,26,21
D146,i5,Central,2021-02,21,30,18,32,22
D146,i5,Central,2021-03,22,26,21,25,26
D146,i5,Central,2021-04,26,31,22,33,25
D146,i5,Central,2021-05,25,28,26,28,23
D146,i5,Central,2021-06,23,30,25,32,23
D146,i5,Central,2021-07,23,32,23,35,22
D146,i5,Central,2021-08,22,34,23,33,30
D146,i5,Central,2021-09,30,36,22,32,27
D146,i5,Central,2021-10,27,44,30,44,25
D146,i5,Central,2021-11,25,39,27,44,30
D146,i5,Central,2021-12,30,41,25,43,20
D146,i5,Central,2022-01,20,36,30,37,20
D146,i5,Central,2022-02,20,36,20,34,18
D146,i5,Central,2022-03,18,33,20,38,25
D146,i5,Central,2022-04,25,37,18,37,28
D146,i5,Central,2022-05,28,38,25,40,29
D146,i5,Central,2022-06,29,35,28,38,27
D146,i5,Central,2022-07,27,42,29,43,24
D146,i5,Central,2022-08,24,40,27,38,26
D146,i5,Central,2022-09,26,37,24,32,32
D146,i5,Central,2022-10,32,40,26,45,30
D146,i5,Central,2022-11,30,49,32,48,28
D146,i5,Central,2022-12,28,44,30,44,25
D146,i5,Central,2023-01,25,50,28,46,24
D146,i5,Central,2023-02,24,56,25,51,24
D146,i5,Central,2023-03,24,55,24,60,28
D146,i5,Central,2023-04,28,61,24,56,28
D146,i5,Central,2023-05,28,65,28,60,22
D146,i5,Central,2023-06,22,69,28,64,26
D146,i5,Central,2023-07,26,73,22,76,25
D146,i5,Central,2023-08,25,72,26,69,26
D146,i5,Central,2023-09,26,72,25,74,24
D146,i5,Central,2023-10,24,77,26,79,29
D146,i5,Central,2023-11,29,73,24,76,27
D146,i5,Central,2023-12,27,76,29,71,19
D146,i5,Central,2024-01,19,81,27,82,23
D146,i5,Central,2024-02,23,81,19,77,20
D146,i5,Central,2024-03,20,82,23,80,26
D146,i5,Central,2024-04,26,85,20,83,30
D146,i5,Central,2024-05,30,91,26,86,24
D146,i5,Central,2024-06,24,96,30,96,24
D146,i5,Central,2024-07,24,92,24,87,18
D146,i5,Central,2024-08,18,96,24,92,33
D146,i5,Central,2024-09,33,92,18,97,38
D146,i5,Central,2024-10,38,90,33,92,27
D146,i5,Central,2024-11,27,101,38,97,25
D146,i5,Central,2024-12,25,99,27,98,26
D146,i5,Central,2025-01,26,95,25,97,26
D146,i5,Central,2025-02,26,95,26,100,22
D146,i5,Central,2025-03,22,95,26,98,36
D146,i5,Central,2025-04,36,94,22,94,27
D146,i5,Central,2025-05,27,98,36,99,27
D146,i5,Central,2025-06,27,95,27,100,24
D146,i5,Central,2025-07,24,91,27,90,28
D146,i5,Central,2025-08,28,89,24,85,22
D146,i5,Central,2025-09,22,86,28,85,33
D146,i5,Central,2025-10,33,85,22,85,28
D146,i5,Central,2025-11,28,94,33,92,21
D146,i7,Central,2021-01,6,7,6,7,7
D146,i7,Central,2021-02,7,8,6,13,5
D146,i7,Central,2021-03,5,6,7,9,7
D146,i7,Central,2021-04,7,6,5,1,7
D146,i7,Central,2021-05,7,7,7,2,6
D146,i7,Central,2021-06,6,8,7,3,8
D146,i7,Central,2021-07,8,8,6,3,6
D146,i7,Central,2021-08,6,6,8,2,8
D146,i7,Central,2021-09,8,7,6,2,9
D146,i7,Central,2021-10,9,8,8,13,9
D146,i7,Central,2021-11,9,9,9,10,7
D146,i7,Central,2021-12,7,10,9,14,6
D146,i7,Central,2022-01,6,11,7,9,8
D146,i7,Central,2022-02,8,10,6,7,6
D146,i7,Central,2022-03,6,9,8,6,8
D146,i7,Central,2022-04,8,9,6,5,8
D146,i7,Central,2022-05,8,10,8,7,6
D146,i7,Central,2022-06,6,8,8,5,7
D146,i7,Central,2022-07,7,8,6,13,8
D146,i7,Central,2022-08,8,9,7,7,9
D146,i7,Central,2022-09,9,8,8,11,9
D146,i7,Central,2022-10,9,9,9,11,10
D146,i7,Central,2022-11,10,10,9,12,6
D146,i7,Central,2022-12,6,12,10,14,7
D146,i7,Central,2023-01,7,12,6,10,10
D146,i7,Central,2023-02,10,12,7,12,5
D146,i7,Central,2023-03,5,12,10,8,8
D146,i7,Central,2023-04,8,12,5,11,9
D146,i7,Central,2023-05,9,13,8,15,8
D146,i7,Central,2023-06,8,11,9,15,9
D146,i7,Central,2023-07,9,10,8,11,7
D146,i7,Central,2023-08,7,10,9,7,7
D146,i7,Central,2023-09,7,9,7,5,9
D146,i7,Central,2023-10,9,9,7,12,8
D146,i7,Central,2023-11,8,8,9,5,8
D146,i7,Central,2023-12,8,7,8,4,5
D146,i7,Central,2024-01,5,6,8,1,6
D146,i7,Central,2024-02,6,6,5,2,8
D146,i7,Central,2024-03,8,5,6,3,8
D146,i7,Central,2024-04,8,9,8,4,9
D146,i7,Central,2024-05,9,7,8,5,10
D146,i7,Central,2024-06,10,9,9,11,8
D146,i7,Central,2024-07,8,9,10,5,8
D146,i7,Central,2024-08,8,11,8,12,10
D146,i7,Central,2024-09,10,12,8,7,8
D146,i7,Central,2024-10,8,12,10,12,11
D146,i7,Central,2024-11,11,13,8,14,8
D146,i7,Central,2024-12,8,12,11,11,7
D146,i7,Central,2025-01,7,11,8,16,8
D146,i7,Central,2025-02,8,10,7,14,9
D146,i7,Central,2025-03,9,10,8,12,9
D146,i7,Central,2025-04,9,11,9,8,8
D146,i7,Central,2025-05,8,10,9,7,9
D146,i7,Central,2025-06,9,12,8,7,8
D146,i7,Central,2025-07,8,12,9,10,8
D146,i7,Central,2025-08,8,11,8,13,9
D146,i7,Central,2025-09,9,12,8,8,12
D146,i7,Central,2025-10,12,10,9,5,10
D146,i7,Central,2025-11,10,14,12,15,11
D146,iX,Central,2021-01,20,32,20,32,20
D146,iX,Central,2021-02,20,35,20,37,20
D146,iX,Central,2021-03,20,37,20,34,25
D146,iX,Central,2021-04,25,39,20,36,22
D146,iX,Central,2021-05,22,35,25,36,20
D146,iX,Central,2021-06,20,35,22,38,21
D146,iX,Central,2021-07,21,34,20,36,21
D146,iX,Central,2021-08,21,38,21,33,21
D146,iX,Central,2021-09,21,36,21,41,23
D146,iX,Central,2021-10,23,33,21,35,22
D146,iX,Central,2021-11,22,33,23,38,27
D146,iX,Central,2021-12,27,29,22,27,18
