vehicle_id,model,region,timestamp,speed_kmh,battery_percent,distance_km,temperature_c,charging
BMW1048,BMW i7,Mumbai,2026-09-01 10:00:00,54.75,77.36,9.53,30.5,false
BMW1048,BMW i7,Mumbai,2026-09-01 11:00:00,50.88,76.64,6.49,29.7,false
BMW1048,BMW i7,Mumbai,2026-09-01 12:00:00,42.8,75.4,7.14,26.1,false
BMW1048,BMW i7,Mumbai,2026-09-01 13:00:00,41.63,74.82,3.79,28.0,false
BMW1048,BMW i7,Mumbai,2026-09-01 14:00:00,53.25,74.34,3.8,29.3,false
BMW1048,BMW i7,Mumbai,2026-09-01 15:00:00,73.4,73.04,10.7,23.1,false
BMW1048,BMW i7,Mumbai,2026-09-01 16:00:00,51.8,71.87,10.15,26.6,false
BMW1048,BMW i7,Mumbai,2026-09-01 17:00:00,61.26,70.71,11.28,29.3,false
BMW1048,BMW i7,Mumbai,2026-09-01 18:00:00,55.1,69.92,5.25,32.1,false
BMW1048,BMW i7,Mumbai,2026-09-01 19:00:00,56.8,69.1,8.66,24.7,false
BMW1049,BMW i5,Delhi,2026-09-01 08:00:00,62.39,73.68,12.07,26.4,false
BMW1049,BMW i5,Delhi,2026-09-01 09:00:00,54.35,72.6,11.87,27.9,false
BMW1049,BMW i5,Delhi,2026-09-01 10:00:00,70.07,71.23,8.03,27.3,false
BMW1049,BMW i5,Delhi,2026-09-01 11:00:00,44.8,70.19,8.62,31.7,false
BMW1049,BMW i5,Delhi,2026-09-01 12:00:00,83.91,68.76,8.86,30.8,false
BMW1049,BMW i5,Delhi,2026-09-01 13:00:00,46.13,67.64,8.15,29.8,false
BMW1049,BMW i5,Delhi,2026-09-01 14:00:00,62.14,73.06,6.28,32.2,true
BMW1049,BMW i5,Delhi,2026-09-01 15:00:00,50.79,72.16,7.66,32.6,false
BMW1049,BMW i5,Delhi,2026-09-01 16:00:00,54.47,71.08,6.0,29.0,false
BMW1049,BMW i5,Delhi,2026-09-01 17:00:00,80.53,69.77,6.79,30.7,false
BMW1049,BMW i5,Delhi,2026-09-01 18:00:00,65.47,68.01,14.33,25.5,false
BMW1049,BMW i5,Delhi,2026-09-01 19:00:00,79.02,66.69,8.49,34.6,false
BMW1050,BMW iX1,Hyderabad,2026-09-01 08:00:00,59.62,90.91,9.34,26.3,false
BMW1050,BMW iX1,Hyderabad,2026-09-01 09:00:00,43.88,89.71,7.24,31.4,false
BMW1050,BMW iX1,Hyderabad,2026-09-01 10:00:00,73.06,88.33,8.16,31.7,false
BMW1050,BMW iX1,Hyderabad,2026-09-01 11:00:00,33.0,87.92,3.93,34.5,false
BMW1050,BMW iX1,Hyderabad,2026-09-01 12:00:00,61.68,86.69,11.08,26.0,false
BMW1050,BMW iX1,Hyderabad,2026-09-01 13:00:00,50.74,85.96,4.03,28.0,false
BMW1050,BMW iX1,Hyderabad,2026-09-01 14:00:00,61.19,96.75,6.75,32.6,true
BMW1050,BMW iX1,Hyderabad,2026-09-01 15:00:00,47.68,95.78,7.39,32.8,false
BMW1050,BMW iX1,Hyderabad,2026-09-01 16:00:00,45.38,95.34,3.51,33.1,false
BMW1050,BMW iX1,Hyderabad,2026-09-01 17:00:00,61.52,94.3,5.45,27.3,false
BMW1050,BMW iX1,Hyderabad,2026-09-01 18:00:00,57.49,93.12,12.28,30.0,false
BMW1050,BMW iX1,Hyderabad,2026-09-01 19:00:00,55.0,92.21,9.21,28.8,false
