event_id,vehicle_id,vin,timestamp,battery_level,speed,temperature,latitude,longitude,quarantine_dataset,quarantine_error_type,quarantine_error_message,quarantine_validation_rule,quarantine_timestamp
EVT0073909,BMW00517,WBA00000000000517,2026-09-14 15:00:00,68.99,145.16,42.04,49.357849,121.16589,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0058540,BMW00433,WBA00000000000433,2026-07-23 06:15:00,-25.0,87.24,51.01,39.494629,-106.24077,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0038026,BMW00881,,2026-05-13 00:45:00,16.52,67.84,34.56,49.807016,110.567214,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0057216,BMW00050,WBA00000000000050,2026-15-40 99:99:99,21.87,152.2,8.74,13.141709,96.966259,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-18T06:14:29.923892+00:00
EVT0001128,BMW00883,WBA00000000000883,2026-01-04 21:55:00,82.76,32.07,,42.815591,-42.887232,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0013522,,WBA00000000000985,2026-02-16 22:45:00,69.23,118.9,25.45,50.581469,105.785545,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0047559,,WBA00000000000876,2026-06-15 03:10:00,16.64,96.66,17.79,54.117167,86.318216,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0052590,BMW00482,,2026-07-02 14:25:00,77.71,48.84,11.72,54.574183,-85.433363,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0002570,BMW00525,WBA00000000000525,2026-01-09 22:05:00,-25.0,77.95,17.27,48.308451,-65.346905,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0096771,BMW00199,WBA00000000000199,2026-15-40 99:99:99,18.03,15.1,44.04,31.164187,119.626098,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-18T06:14:29.923892+00:00
EVT0040408,BMWX00153,WBA00000000000633,2026-05-21 07:15:00,65.73,129.5,7.99,31.872631,-54.728545,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0088644,BMW00234,,2026-11-04 18:55:00,81.49,28.44,36.79,51.884464,21.075235,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0029131,BMW00449,WBA00000000000449,2026-04-12 03:30:00,52.49,134.45,-5.62,30.527798,-57.904659,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0035497,BMW00880,WBA00000000000880,2026-05-04 06:00:00,12.96,72.15,-6.24,49.718015,-7.740801,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0082381,BMWX00029,WBA00000000000708,2026-10-14 01:00:00,64.75,107.48,31.85,18.049666,-110.662399,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0001828,BMW00055,WBA00000000000055,2026-01-07 08:15:00,92.71,130.13,-100.0,32.093944,57.245454,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0016656,BMWX00102,WBA00000000000527,2026-02-27 19:55:00,51.01,11.35,23.47,15.289269,-18.980106,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0008656,BMWX00152,WBA00000000000862,2026-01-31 01:15:00,56.62,135.36,9.74,53.744165,117.732193,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0067591,BMW00010,WBA00000000000010,2026-08-23 16:30:00,150.0,98.74,0.89,49.148911,60.328164,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0047158,BMWX00031,WBA00000000000424,2026-06-13 17:45:00,62.05,130.59,42.65,40.931516,125.712668,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
BAD00061,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0049369,BMW00126,WBA00000000000126,2026-06-21 10:00:00,29.13,158.17,24.9,22.995198,-105.165173,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0088637,BMW00723,WBA00000000000723,2026-11-04 18:20:00,31.43,2.46,41.71,18.289334,-31.890153,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0082829,BMW00379,WBA00000000000379,2026-10-15 14:20:00,98.55,29.13,,9.645746,-2.914793,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0007213,BMW00237,WBA00000000000237,2026-01-26 01:00:00,82.2,41.37,200.0,45.792979,14.531639,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0086574,BMW00263,WBA00000000000263,2026-10-28 14:25:00,31.32,100.16,-80.0,44.645054,42.767946,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0067701,BMWX00115,WBA00000000000733,2026-08-24 01:40:00,94.75,128.53,8.17,41.333158,70.189405,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0019865,BMW00101,WBA00000000000101,2026-03-10 23:20:00,63.73,127.98,41.89,11.814774,73.099982,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0094103,BMW00303,,2026-11-23 17:50:00,86.11,117.3,-1.91,17.703369,-79.631593,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0088112,BMW00573,WBA00000000000573,2026-11-02 22:35:00,,151.68,6.4,22.14156,52.761778,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0018928,BMW00246,WBA00000000000246,2026-03-07 17:15:00,180.0,122.62,26.92,11.382175,-100.650772,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0004219,BMW00106,INVALIDVIN,2026-01-15 15:30:00,22.98,135.09,13.14,36.959238,-6.493736,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0095414,BMW00716,WBA00000000000716,2026-11-28 07:05:00,29.7,31.38,28.22,51.348786,89.599707,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0050480,,WBA00000000000748,2026-06-25 06:35:00,46.65,117.14,-8.99,38.966782,3.002477,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0046575,BMW00778,WBA00000000000778,2026-06-11 17:10:00,180.0,41.1,47.31,33.054532,101.852388,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0087861,BMWX00181,WBA00000000000466,2026-11-02 01:40:00,56.9,81.87,-9.76,38.991912,-90.605508,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0084341,BMW00668,WBA00000000000668,2026-10-20 20:20:00,96.28,142.89,-6.22,15.052556,141.150513,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0083910,BMW00226,WBA00000000000226,2026-10-19 08:25:00,52.48,81.02,32.88,9.259231,-47.967277,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0048461,BMW00726,WBA00000000000726,2026-06-18 06:20:00,,119.0,14.67,9.896855,77.093653,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0084956,BMW00677,,2026-10-22 23:35:00,11.28,61.06,53.73,51.392395,-38.982696,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0085339,BMW00269,,2026-10-24 07:30:00,22.11,46.57,-7.52,17.036144,136.431019,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0039526,BMW00760,WBA00000000000760,2026-05-18 05:45:00,84.94,132.35,54.82,54.933353,141.515718,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0031676,BMW00694,WBA00000000000694,2026-04-20 23:35:00,71.58,132.93,,36.608001,8.533685,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0043502,BMW00537,WBA00000000000537,2026-15-40 99:99:99,34.24,122.73,46.99,33.485921,139.569037,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-18T06:14:29.923892+00:00
EVT0080319,BMW00723,,2026-10-06 21:10:00,91.49,81.76,54.76,48.672642,115.600035,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0030669,BMW00068,WBA00000000000068,2026-04-17 11:40:00,14.79,151.67,,20.65049,-9.733029,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0050453,BMW00329,WBA00000000000329,2026-06-25 04:20:00,49.8,88.18,-8.47,18.307562,-114.325511,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0078854,BMWX00125,WBA00000000000773,2026-10-01 19:05:00,34.17,129.29,43.76,38.402495,-25.856199,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0034419,BMW00523,,2026-04-30 12:10:00,60.66,139.83,29.32,16.316851,-75.646295,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0092043,,WBA00000000000134,2026-11-16 14:10:00,66.99,132.94,39.84,12.824293,-110.638787,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0076669,,WBA00000000000177,2026-09-24 05:00:00,54.34,116.0,24.89,25.979514,-14.213164,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0081255,BMW00192,WBA00000000000192,2026-10-10 03:10:00,86.36,107.88,,12.784575,125.241972,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0030979,,WBA00000000000704,2026-04-18 13:30:00,84.73,8.33,17.69,37.621984,-37.090076,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0059559,BMW00461,WBA00000000000461,2026-07-26 19:10:00,31.99,144.68,-80.0,41.523757,73.417933,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
BAD00081,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0084993,BMW00981,WBA00000000000981,2026-10-23 02:40:00,35.94,129.33,43.23,45.813067,22.893615,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0037987,,WBA00000000000526,2026-05-12 21:30:00,45.25,79.36,-4.49,52.04805,143.972244,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0082560,,WBA00000000000541,2026-10-14 15:55:00,15.31,0.85,15.77,40.713614,-96.807518,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0017578,BMW00435,WBA00000000000435,2026-03-03 00:45:00,65.34,115.68,-100.0,27.953529,144.892402,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0003317,BMW00680,WBA00000000000680,2026-01-12 12:20:00,,30.94,25.88,52.210541,-87.904645,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0087244,BMW00850,WBA00000000000850,2026-10-30 22:15:00,-25.0,60.0,42.96,30.946735,-54.991551,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0048418,BMW00976,,2026-06-18 02:45:00,30.61,131.91,4.88,53.919593,67.16866,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0058051,BMW00356,WBA00000000000356,2026-07-21 13:30:00,,132.52,51.23,14.052282,96.51915,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0083353,BMW00567,INVALIDVIN,2026-10-17 10:00:00,35.92,140.35,-0.89,47.998831,74.300161,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0035505,,WBA00000000000137,2026-05-04 06:40:00,35.21,78.8,-5.89,13.161198,16.141372,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0046316,BMW00428,,2026-06-10 19:35:00,35.01,22.88,-0.73,48.692058,105.207201,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0007668,BMW00470,WBA00000000000470,2026-01-27 14:55:00,,78.55,25.47,43.314679,-118.526835,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0098823,,WBA00000000000588,2026-12-10 03:10:00,90.99,87.12,-8.4,31.019737,58.096155,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0028908,BMWX00025,WBA00000000000849,2026-04-11 08:55:00,12.14,19.3,38.65,34.980902,-79.214516,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0037675,,WBA00000000000533,2026-05-11 19:30:00,50.1,61.43,51.66,19.764452,1.76302,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0059392,BMW00020,,2026-07-26 05:15:00,56.06,52.29,36.25,25.367837,-26.275343,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0075177,BMW00009,WBA00000000000009,2026-09-19 00:40:00,35.5,148.64,-80.0,14.738111,0.704878,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0073662,BMW00501,WBA00000000000501,2026-09-13 18:25:00,39.47,27.14,8.09,35.860386,-118.333272,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0038559,BMW00176,WBA00000000000176,2026-05-14 21:10:00,72.83,147.82,,38.337307,-12.043572,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0078995,BMWX00106,WBA00000000000522,2026-10-02 06:50:00,65.36,117.39,39.21,41.973905,20.177428,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0099837,BMW00798,WBA00000000000798,2026-12-13 15:40:00,68.41,54.32,19.3,25.398187,135.288353,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0035796,BMW00973,WBA00000000000973,2026-05-05 06:55:00,77.63,121.32,22.03,25.105826,-105.960883,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0072742,BMW00924,,2026-09-10 13:45:00,44.55,35.58,24.25,25.092158,-100.485707,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0090984,BMW00330,,2026-11-12 21:55:00,16.46,88.21,-6.86,27.10949,-49.898939,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0089410,BMW00805,INVALIDVIN,2026-11-07 10:45:00,56.85,98.91,13.11,33.260953,-39.155236,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0076059,,WBA00000000000191,2026-09-22 02:10:00,26.81,117.99,49.67,50.873379,124.319854,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0094405,BMW00717,WBA00000000000717,2026-11-24 19:00:00,55.5,130.89,12.32,53.77222,23.096945,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0088063,BMW00523,WBA00000000000523,2026-11-02 18:30:00,180.0,91.54,35.7,21.534995,77.504028,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0030525,BMW00400,WBA00000000000400,2026-04-16 23:40:00,54.57,75.79,-100.0,36.356842,92.505321,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0011045,BMW00277,INVALIDVIN,2026-02-08 08:20:00,95.62,21.77,48.12,37.781378,26.286278,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0043500,BMW00233,WBA00000000000233,2026-15-40 99:99:99,67.21,135.67,18.16,20.516195,29.102031,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-18T06:14:29.923892+00:00
EVT0099282,BMW00020,WBA00000000000020,2026-15-40 99:99:99,43.32,19.82,10.33,13.007646,-90.239124,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-18T06:14:29.923892+00:00
EVT0047519,BMW00321,WBA00000000000321,2026-06-14 23:50:00,70.54,54.41,-80.0,50.096899,9.259963,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0052818,,WBA00000000000244,2026-07-03 09:25:00,29.95,63.19,15.9,12.361583,-5.275147,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0013062,BMW00337,WBA00000000000337,2026-15-40 99:99:99,45.01,61.06,22.11,20.658485,-84.258562,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-18T06:14:29.923892+00:00
EVT0095298,BMW00157,WBA00000000000157,2026-11-27 21:25:00,,60.51,-0.2,29.880662,58.8941,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0005224,BMW00613,WBA00000000000613,2026-01-19 03:15:00,75.11,24.38,44.34,17.194874,103.575905,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
BAD00018,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0050075,BMW00100,WBA00000000000100,2026-06-23 20:50:00,72.47,75.29,28.35,21.668389,-98.581919,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0097866,BMW00055,WBA00000000000055,2026-12-06 19:25:00,88.2,101.29,26.42,9.379374,139.985524,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0079023,BMW00444,WBA00000000000444,2026-10-02 09:10:00,22.61,21.03,23.29,41.291302,-19.503156,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0056338,BMW00088,WBA00000000000088,2026-07-15 14:45:00,68.69,25.14,6.67,50.77378,95.700678,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0034591,BMW00200,WBA00000000000200,2026-05-01 02:30:00,44.13,12.49,36.34,20.102607,-81.419314,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0056375,BMW00223,,2026-07-15 17:50:00,89.7,153.34,44.49,21.635831,-76.212206,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0051082,BMW00148,WBA00000000000148,2026-06-27 08:45:00,84.02,71.16,,23.656823,-56.017544,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0079841,BMW00808,INVALIDVIN,2026-10-05 05:20:00,84.94,152.29,-8.4,10.007466,3.363013,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0037427,BMWX00056,WBA00000000000033,2026-05-10 22:50:00,91.2,45.61,15.81,20.541105,79.327745,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0039901,BMW00866,WBA00000000000866,2026-05-19 13:00:00,69.11,69.57,-100.0,54.610412,94.690706,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0029254,,WBA00000000000331,2026-04-12 13:45:00,84.88,21.37,-4.55,31.133129,-99.038399,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0087895,BMW00342,WBA00000000000342,2026-11-02 04:30:00,74.22,76.19,14.34,44.205247,54.824852,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0073692,BMW00029,WBA00000000000029,2026-09-13 20:55:00,59.35,155.51,50.04,28.015062,-82.906197,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
