sale_id,vehicle_id,dealer_id,customer_id,sale_date,model,region,price,quantity
S00676,BMWV00310,D086,C0011,2026-02-11,BMW X5,East,46097.91,1
S00677,BMWV00944,D078,C0211,2025-08-24,BMW 5 Series,North,138635.11,1
S00678,BMWV00688,D045,C0030,2024-04-02,BMW X5,South,51739.05,3
S00679,BMWV00966,D036,C0972,2025-08-16,BMW 2 Series,North,75001.2,1
S00680,BMWV00877,D065,C0800,2026-01-16,BMW X7,West,105489.99,3
S00681,BMWV00585,D009,C0102,2026-04-19,BMW X5,East,101485.37,1
S00682,BMWV00543,D028,C0733,2024-07-15,BMW X5,South,145890.34,1
S00683,BMWV00925,D097,C0551,2024-01-05,BMW 2 Series,South,146961.69,1
S00684,BMWV00948,D028,C0943,2025-05-31,BMW i4,South,132899.13,2
S00685,BMWV00377,D090,C0604,2024-07-08,BMW X1,East,85561.57,1
S00686,BMWV00187,D046,C0389,2025-03-10,BMW i4,East,59641.51,1
S00687,BMWV00419,D015,C0780,2024-11-17,BMW X3,North,49215.77,1
S00688,BMWV00534,D018,C0508,2026-02-19,BMW i4,East,76543.8,2
S00689,BMWV00572,D093,C0042,2024-03-25,BMW X5,North,72733.27,1
S00690,BMWV00396,D037,C0468,2025-09-06,BMW X5,South,119660.06,3
S00691,BMWV00863,D057,C0232,2025-07-21,BMW 7 Series,North,81837.46,2
S00692,BMWV00195,D009,C0917,2026-05-11,BMW 5 Series,East,127280.19,3
S00693,BMWV00378,D023,C0014,2025-11-21,BMW i4,East,91539.56,1
S00694,BMWV00407,D057,C0536,2025-11-05,BMW X1,North,112799.65,1
S00695,BMWV00148,D051,C0411,2025-12-12,BMW 7 Series,East,102914.08,1
S00696,BMWV00761,D022,C0067,2025-01-07,BMW 5 Series,North,147148.86,2
S00697,BMWV00207,D077,C0865,2025-02-17,BMW X7,East,49117.65,2
S00698,BMWV00744,D064,C0286,2026-02-22,BMW X1,South,117051.79,3
S00699,BMWV00609,D035,C0775,2026-03-19,BMW 7 Series,East,127113.19,2
S00700,BMWV00366,D061,C0683,2025-09-09,BMW 7 Series,West,144265.96,2
S00701,BMWV00525,D036,C0151,2026-02-25,BMW 3 Series,North,87283.0,1
S00702,BMWV00258,D063,C0510,2024-08-24,BMW 7 Series,South,107262.67,1
S00703,BMWV00031,D013,C0756,2024-02-24,BMW X1,East,130485.93,2
S00704,BMWV00696,D004,C0996,2024-07-02,BMW i4,North,79002.79,3
S00705,BMWV00336,D020,C0311,2025-09-28,BMW 5 Series,South,106671.75,1
S00706,BMWV00678,D097,C0533,2026-02-24,BMW X7,South,91601.56,2
S00707,BMWV00208,D038,C0678,2025-05-24,BMW i4,North,91378.79,2
S00708,BMWV00557,D044,C0829,2026-05-30,BMW X7,West,97160.83,1
S00709,BMWV00977,D098,C0033,2025-03-16,BMW X5,West,136214.45,1
S00710,BMWV00394,D058,C0323,2026-05-23,BMW 3 Series,North,78278.7,2
S00711,BMWV00037,D005,C0182,2025-07-24,BMW 7 Series,North,110832.27,2
S00712,BMWV00907,D091,C0169,2025-05-18,BMW X3,South,84528.33,2
S00713,BMWV00734,D050,C0500,2026-02-21,BMW iX,North,47578.93,3
S00714,BMWV00504,D085,C0568,2025-12-02,BMW X3,North,97030.12,2
S00715,BMWV00489,D072,C0875,2024-06-09,BMW i4,South,93268.78,2
S00716,BMWV00271,D064,C0606,2025-01-21,BMW X1,South,105948.06,2
S00717,BMWV00786,D037,C0329,2024-03-03,BMW 2 Series,South,38236.9,1
S00718,BMWV00133,D047,C0358,2026-04-08,BMW iX,North,120336.57,1
S00719,BMWV00785,D081,C0350,2025-01-24,BMW X1,North,46195.26,2
S00720,BMWV00367,D053,C0360,2024-02-27,BMW X7,West,111042.6,1
S00721,BMWV00242,D083,C0320,2025-08-29,BMW 5 Series,North,44768.3,3
S00722,BMWV00069,D040,C0118,2024-12-11,BMW 2 Series,East,54524.61,3
S00723,BMWV00335,D005,C0472,2025-11-04,BMW i4,North,134287.38,3
S00724,BMWV00529,D054,C0274,2024-01-21,BMW X5,West,115035.22,3
S00725,BMWV00023,D041,C0387,2025-08-07,BMW 7 Series,North,79884.59,3
S00726,BMWV00102,D063,C0103,2025-12-08,BMW 3 Series,South,112637.8,2
S00727,BMWV00510,D065,C0831,2026-02-22,BMW 5 Series,West,111749.57,1
S00728,BMWV00631,D039,C0373,2025-03-22,BMW 3 Series,North,58202.24,3
S00729,BMWV00869,D010,C0861,2026-05-20,BMW X5,East,96620.91,2
S00730,BMWV00273,D007,C0305,2025-08-10,BMW iX,North,81233.15,1
S00731,BMWV00641,D096,C0981,2024-04-04,BMW X3,East,117536.29,3
S00732,BMWV00099,D076,C0345,2024-10-06,BMW X7,East,42736.02,3
S00733,BMWV00488,D055,C0215,2024-12-21,BMW 5 Series,West,126499.95,3
S00734,BMWV00845,D039,C0517,2026-04-03,BMW 3 Series,North,69489.54,3
S00735,BMWV00554,D041,C0205,2025-02-28,BMW 3 Series,North,81264.61,3
S00736,BMWV00529,D059,C0688,2026-02-20,BMW X5,West,97969.69,1
S00737,BMWV00644,D091,C0529,2026-06-02,BMW 3 Series,South,56451.98,2
S00738,BMWV00220,D085,C0986,2026-04-23,BMW X1,North,120353.92,2
S00739,BMWV00276,D082,C0546,2026-04-08,BMW iX,West,105658.56,2
S00740,BMWV00959,D073,C0745,2025-10-03,BMW X5,South,41886.39,1
S00741,BMWV00375,D060,C0152,2024-09-03,BMW X7,West,52304.36,3
S00742,BMWV00785,D039,C0865,2025-03-21,BMW X1,North,82179.93,1
S00743,BMWV00651,D027,C0867,2025-02-26,BMW X3,West,65697.5,2
S00744,BMWV00663,D021,C0263,2025-12-04,BMW X1,,104141.71,2
S00745,BMWV00246,D015,C0154,2024-07-15,BMW iX,North,38185.98,2
S00746,BMWV00477,D063,C0574,2025-03-22,BMW 2 Series,South,83532.2,1
S00747,BMWV00208,D021,C0280,2024-05-19,BMW i4,,38351.31,2
S00748,BMWV00676,D071,C0181,2025-10-21,BMW X7,South,133039.92,3
S00749,BMWV00499,D003,C0057,2026-05-30,BMW X3,North,138098.13,2
S00750,BMWV00618,D039,C0888,2024-03-06,BMW 2 Series,North,138566.11,2
S00751,BMWV00920,D047,C0688,2025-11-04,BMW X1,North,136857.73,2
S00752,BMWV00967,D093,C0863,2024-05-23,BMW 5 Series,North,62144.73,3
S00753,BMWV00754,D065,C0956,2024-05-03,BMW 3 Series,West,95025.12,3
S00754,BMWV00974,D100,C0954,2025-06-21,BMW 2 Series,South,63957.93,1
S00755,BMWV00245,D077,C0126,2026-03-02,BMW 5 Series,East,127769.03,2
S00756,BMWV00854,D075,C0755,2025-02-03,BMW 3 Series,East,127671.78,3
S00757,BMWV00243,D055,C0224,2024-05-27,BMW X1,West,47283.61,1
S00758,BMWV00995,D036,C0451,2025-02-22,BMW X3,North,64245.18,3
S00759,BMWV00059,D063,C0547,2025-01-18,BMW iX,South,115456.04,1
S00760,BMWV00326,D070,C0434,2025-05-01,BMW X5,South,113514.92,2
S00761,BMWV00902,D019,C0372,2025-05-01,BMW 2 Series,North,117302.19,2
S00762,BMWV00022,D083,C0991,2026-07-15,BMW iX,North,104668.69,3
S00763,BMWV00680,D007,C0708,2026-07-28,BMW X5,North,125712.31,1
S00764,BMWV00261,D071,C0394,2024-11-12,BMW X1,South,108479.14,3
S00765,BMWV00373,D088,C0125,2025-07-01,BMW i4,West,134699.59,2
S00766,BMWV00399,D002,C0932,2025-02-06,BMW 7 Series,South,141663.35,2
S00767,BMWV00310,D012,C0959,2026-04-22,BMW X5,West,122016.81,2
S00768,BMWV00217,D021,C0938,2025-03-25,BMW X3,,107605.56,3
S00769,BMWV00418,D005,C0281,2026-06-06,BMW X1,North,44210.87,2
S00770,BMWV00484,D095,C0423,2026-08-06,BMW X5,South,131733.8,3
S00771,BMWV00434,D013,C0845,2024-06-13,BMW X7,East,115325.45,3
S00772,BMWV00069,D046,C0431,2025-09-08,BMW 2 Series,East,118861.63,3
S00773,BMWV00757,D042,C0465,2025-12-12,BMW i4,North,38145.35,1
S00774,BMWV00658,D083,C0189,2025-10-07,BMW iX,North,85991.57,3
S00775,BMWV00141,D001,C0411,2024-07-23,BMW X3,North,107254.07,2
S00776,BMWV00591,D010,C0114,2024-06-10,BMW 3 Series,North,63704.41,3
S00777,BMWV00994,D099,C0851,2025-10-26,BMW i4,South,122763.71,3
S00778,BMWV00704,D053,C0812,2026-08-19,BMW X5,West,71730.9,2
S00779,BMWV00896,D095,C0137,2024-09-23,BMW X7,South,54950.09,3
S00780,BMWV00848,D042,C0819,2024-10-15,BMW 5 Series,North,57846.33,2
S00781,BMWV00378,D024,C0403,2026-06-16,BMW i4,East,78391.8,3
S00782,BMWV00231,D003,C0971,2024-01-24,BMW 7 Series,North,141157.92,3
S00783,BMWV00628,D081,C0235,2026-07-17,BMW X1,North,45232.31,2
S00784,BMWV00205,D034,C0719,2026-05-22,BMW X1,West,54406.93,2
S00785,BMWV00634,D055,C0615,2024-09-23,BMW iX,West,52163.89,2
S00786,BMWV00176,D073,C0121,2024-01-15,BMW 7 Series,South,117637.09,2
S00787,BMWV00793,D059,C0848,2025-11-20,BMW X3,West,91827.14,1
S00788,BMWV00732,D027,C0196,2026-08-26,BMW 5 Series,West,134122.72,2
S00789,BMWV00296,D096,C0507,2025-01-26,BMW 2 Series,East,49972.92,1
S00790,BMWV00616,D028,C0844,2024-10-16,BMW 7 Series,South,118571.43,1
S00791,BMWV00430,D024,C0419,2026-03-22,BMW iX,East,51783.43,2
S00792,BMWV00270,D031,C0633,2025-04-06,BMW 3 Series,West,139342.75,2
S00793,BMWV00598,D088,C0663,2025-04-14,BMW i4,West,44859.95,2
S00794,BMWV00138,D042,C0998,2025-12-10,BMW X7,North,80718.79,1
S00795,BMWV00732,D050,C0726,2025-03-09,BMW 5 Series,North,119651.97,2
S00796,BMWV00076,D013,C0571,2024-03-01,BMW X1,East,40992.95,1
S00797,BMWV00484,D046,C0621,2026-08-19,BMW X5,East,112141.03,3
S00798,BMWV00728,D096,C0830,2024-02-16,BMW 7 Series,East,35616.51,3
S00799,BMWV00636,D049,C0310,2025-02-08,BMW i4,South,112195.13,1
S00800,BMWV00993,D072,C0043,2025-08-17,BMW i4,South,55627.81,1
S00801,BMWV00517,D064,C0953,2024-12-13,BMW iX,South,135958.13,1
S00802,BMWV00093,D041,C0728,2025-06-27,BMW X3,North,84786.91,2
S00803,BMWV00121,D041,C0046,2024-05-10,BMW X1,North,92409.22,2
S00804,BMWV00767,D047,C0949,2025-03-16,BMW iX,North,67536.43,2
S00805,BMWV00629,D098,C0949,2024-09-27,BMW 5 Series,West,94451.86,2
S00806,BMWV00916,D022,C0324,2026-01-24,BMW 2 Series,North,149374.98,1
S00807,BMWV00571,D085,C0652,2026-03-28,BMW X3,North,85598.8,1
S00808,BMWV00154,D007,C0236,2024-07-06,BMW 7 Series,North,39124.16,2
S00809,BMWV00169,D091,C0479,2025-03-22,BMW 5 Series,South,48342.77,2
S00810,BMWV00042,D057,C0366,2025-12-27,BMW 5 Series,North,99498.27,2
S00811,BMWV00506,D015,C0867,2026-01-07,BMW X1,North,134691.12,1
S00812,BMWV00359,D012,C0209,2026-06-08,BMW X5,West,67673.39,1
S00813,BMWV00769,D066,C0843,2024-10-06,BMW 3 Series,West,99773.45,3
S00814,BMWV00601,D028,C0598,2024-01-05,BMW X1,South,95491.77,3
S00815,BMWV00186,D054,C0943,2024-03-19,BMW 7 Series,West,63308.11,2
S00816,BMWV00695,D013,C0909,2024-12-02,BMW 2 Series,East,37985.65,3
S00817,BMWV00698,D016,C0404,2025-01-17,BMW i4,East,102888.93,1
S00818,BMWV00859,D042,C0158,2024-01-30,BMW X5,North,44322.27,3
S00819,BMWV00677,D062,C0465,2025-10-05,BMW X7,North,144848.18,3
S00820,BMWV00675,D001,C0338,2024-02-14,BMW 2 Series,North,110459.87,2
S00821,BMWV00334,D094,C0752,2026-07-17,BMW i4,South,145101.32,3
S00822,BMWV00134,D028,C0884,2024-02-19,BMW 5 Series,South,127179.17,2
S00823,BMWV00332,D008,C0762,2024-03-13,BMW X3,East,97922.97,3
S00824,BMWV00392,D012,C0409,2024-09-18,BMW X1,West,55471.24,2
S00825,BMWV00093,D003,C0873,2024-08-01,BMW X3,North,53738.18,2
S00826,BMWV00293,D083,C0771,2025-10-31,BMW 5 Series,North,52725.49,2
S00827,BMWV00504,D056,C0754,2026-04-05,BMW X3,North,140995.48,3
S00828,BMWV00619,D017,C0368,2025-11-12,BMW i4,South,46052.82,2
S00829,BMWV00526,D026,C0502,2025-04-01,BMW X7,East,136822.5,2
S00830,BMWV00276,D073,C0615,2025-03-09,BMW iX,South,45375.57,2
S00831,BMWV00832,D048,C0629,2024-07-09,BMW 2 Series,North,84922.18,2
S00832,BMWV00097,D006,C0526,2024-12-15,BMW X3,West,146926.26,3
S00833,BMWV00231,D083,C0703,2025-12-31,BMW 7 Series,North,52833.02,2
S00834,BMWV00541,D081,C0663,2025-06-21,BMW 5 Series,North,44656.56,2
S00835,BMWV00449,D010,C0929,2026-03-31,BMW 2 Series,North,89925.31,1
S00836,BMWV00132,D088,C0925,2024-11-03,BMW 7 Series,West,131776.86,3
S00837,BMWV00439,D038,C0583,2024-02-18,BMW 3 Series,North,98364.35,1
S00838,BMWV00527,D014,C0523,2025-03-11,BMW X7,North,82497.23,2
S00839,BMWV00678,D093,C0583,2026-04-12,BMW X7,North,64138.74,2
S00840,BMWV00601,D010,C0788,2025-05-30,BMW X1,North,36870.9,3
S00841,BMWV00679,D060,C0184,2026-03-16,BMW X3,West,55953.94,2
S00842,BMWV00047,D010,C0427,2026-06-16,BMW 2 Series,North,116003.53,2
S00843,BMWV00603,D093,C0466,2026-02-14,BMW 3 Series,North,112079.88,3
S00844,BMWV00829,D034,C0350,2026-07-29,BMW i4,West,135204.65,1
S00845,BMWV00218,D024,C0081,2026-02-03,BMW X7,East,147951.41,2
S00846,BMWV00894,D087,C0109,2025-03-20,BMW i4,South,96453.24,1
S00847,BMWV00406,D015,C0014,2024-06-24,BMW X5,North,110417.11,2
S00848,BMWV00710,D052,C0890,2025-11-04,BMW 2 Series,West,146067.44,3
S00849,BMWV00745,D063,C0311,2025-09-25,BMW 7 Series,South,128510.24,3
S00850,BMWV00371,D089,C0690,2025-12-07,BMW 7 Series,North,112636.76,2
S00851,BMWV00091,D017,C0139,2024-01-15,BMW X7,South,56942.24,1
S00852,BMWV00714,D025,C0880,2024-01-28,BMW 5 Series,West,59061.39,3
S00853,BMWV00150,D084,C0248,2025-03-22,BMW 2 Series,North,131840.32,3
S00854,BMWV00197,D012,C0309,2026-02-27,BMW i4,West,88293.94,2
S00855,BMWV00434,D003,C0120,2024-06-19,BMW X7,North,138777.76,3
S00856,BMWV00721,D057,C0987,2025-05-11,BMW iX,North,89221.26,2
S00857,BMWV00601,D032,C0207,2024-10-28,BMW X1,North,100484.5,2
S00858,BMWV00054,D043,C0009,2024-04-15,BMW X1,West,107497.14,3
S00859,BMWV00444,D054,C0869,2025-05-22,BMW X7,West,119764.01,3
S00860,BMWV00750,D071,C0298,2024-02-07,BMW 7 Series,South,91062.1,2
S00861,BMWV00527,D076,C0743,2025-09-18,BMW X7,East,142557.31,2
S00862,BMWV00239,D092,C0063,2025-06-24,BMW i4,West,37187.26,3
S00863,BMWV00325,D071,C0066,2024-10-01,BMW X3,South,137680.88,2
S00864,BMWV00912,D061,C0120,2025-05-21,BMW X5,West,106610.12,3
S00865,BMWV00357,D058,C0715,2025-03-22,BMW 7 Series,North,37392.8,2
S00866,BMWV00745,D025,C0481,2024-12-18,BMW 7 Series,West,85382.73,3
S00867,BMWV00226,D076,C0931,2025-12-02,BMW 7 Series,East,74002.59,3
S00868,BMWV00875,D092,C0673,2025-04-24,BMW 5 Series,West,50083.24,2
S00869,BMWV00742,D092,C0400,2025-03-02,BMW 7 Series,West,130804.29,3
S00870,BMWV00670,D095,C0369,2026-03-26,BMW X7,South,89317.36,1
S00871,BMWV00638,D027,C0290,2025-12-08,BMW 3 Series,West,121164.24,3
S00872,BMWV00496,D017,C0178,2024-07-23,BMW 2 Series,South,52976.12,2
S00873,BMWV00105,D054,C0966,2025-05-20,BMW 5 Series,West,69919.97,1
S00874,BMWV00572,D007,C0019,2025-01-02,BMW X5,North,136304.2,2
S00875,BMWV00695,D021,C0179,2026-04-27,BMW 2 Series,,133838.09,3
S00876,BMWV00033,D009,C0346,2025-03-16,BMW X7,East,48106.47,1
S00877,BMWV00125,D072,C0230,2025-05-13,BMW iX,South,64649.55,2
S00878,BMWV00805,D046,C0788,2024-02-17,BMW iX,East,123560.91,3
S00879,BMWV00275,D020,C0874,2025-12-07,BMW 2 Series,South,135475.0,3
S00880,BMWV00687,D014,C0724,2024-02-21,BMW 5 Series,North,141562.69,2
S00881,BMWV00820,D059,C0986,2026-05-11,BMW X3,West,121912.9,1
S00882,BMWV00802,D079,C0625,2026-03-11,BMW X1,North,133714.55,1
S00883,BMWV00845,D072,C0043,2025-06-03,BMW 3 Series,South,47122.27,3
S00884,BMWV00122,D027,C0933,2025-01-05,BMW 3 Series,West,53058.74,2
S00885,BMWV00727,D057,C0781,2025-06-02,BMW 7 Series,North,92314.97,1
S00886,BMWV00159,D083,C0373,2024-12-08,BMW iX,North,129203.49,1
S00887,BMWV00870,D026,C0450,2025-03-01,BMW X7,East,123460.22,1
S00888,BMWV00253,D061,C0350,2024-10-20,BMW X5,West,93077.61,1
S00889,BMWV00274,D048,C0733,2026-02-11,BMW 3 Series,North,82725.99,3
S00890,BMWV00682,D032,C0156,2026-02-10,BMW i4,North,121653.32,2
S00891,BMWV00808,D030,C0142,2026-04-01,BMW 2 Series,West,84314.63,2
S00892,BMWV00921,D059,C0975,2026-05-22,BMW 2 Series,West,94357.86,3
S00893,BMWV00372,D004,C0454,2024-05-29,BMW 7 Series,North,123567.46,3
S00894,BMWV00827,D067,C0967,2024-03-12,BMW X5,West,44749.49,2
S00895,BMWV00413,D099,C0169,2025-03-20,BMW X3,South,42068.86,1
S00896,BMWV00678,D083,C0155,2026-07-13,BMW X7,North,101074.08,3
S00897,BMWV00732,D085,C0897,2025-06-16,BMW 5 Series,North,146856.03,2
S00898,BMWV00413,D088,C0718,2025-07-20,BMW X3,West,135457.83,3
S00899,BMWV00762,D041,C0932,2024-12-18,BMW i4,North,35908.76,2
S00900,BMWV00923,D068,C0626,2026-07-31,BMW 7 Series,North,51889.11,2
S00901,BMWV00458,D083,C0211,2026-06-27,BMW X7,North,97608.91,3
S00902,BMWV00669,D057,C0715,2024-12-19,BMW X1,North,137082.61,3
S00903,BMWV00416,D100,C0203,2026-06-21,BMW X3,South,69676.11,1
S00904,BMWV00552,D043,C0400,2026-01-12,BMW X3,West,117671.26,1
S00905,BMWV00534,D070,C0291,2024-08-06,BMW i4,South,45674.25,3
S00906,BMWV00321,D067,C0349,2026-02-14,BMW 2 Series,West,108103.83,1
S00907,BMWV00029,D070,C0607,2024-09-21,BMW iX,South,62754.07,2
S00908,BMWV00745,D055,C0518,2024-04-23,BMW 7 Series,West,119178.41,2
S00909,BMWV00267,D081,C0520,2024-12-28,BMW X3,North,49238.5,3
S00910,BMWV00965,D016,C0460,2024-11-01,BMW 5 Series,East,100830.06,1
S00911,BMWV00466,D044,C0242,2026-04-04,BMW X5,West,120762.18,3
S00912,BMWV00581,D092,C0916,2026-08-18,BMW 3 Series,West,107190.6,3
S00913,BMWV00866,D077,C0240,2024-12-24,BMW iX,East,69408.19,3
S00914,BMWV00805,D092,C0587,2025-11-19,BMW iX,West,51096.72,2
S00915,BMWV00534,D095,C0254,2024-04-17,BMW i4,South,72702.4,3
S00916,BMWV00199,D100,C0370,2025-04-10,BMW i4,South,46268.6,3
S00917,BMWV00437,D053,C0084,2024-04-04,BMW i4,West,42152.27,1
S00918,BMWV00489,D028,C0457,2024-03-20,BMW i4,South,77468.83,3
S00919,BMWV00414,D076,C0573,2025-06-15,BMW 7 Series,East,124564.84,2
S00920,BMWV00600,D064,C0652,2025-03-09,BMW X5,South,149598.85,3
S00921,BMWV00955,D063,C0750,2025-03-02,BMW X3,South,129738.36,1
S00922,BMWV00519,D017,C0497,2025-12-29,BMW X7,South,87636.97,3
S00923,BMWV00527,D068,C0121,2025-12-12,BMW X7,North,59453.89,2
S00924,BMWV00034,D096,C0161,2026-08-24,BMW X3,East,99288.07,1
S00925,BMWV00618,D053,C0113,2024-05-03,BMW 2 Series,West,77502.39,2
S00926,BMWV00042,D067,C0157,2024-04-30,BMW 5 Series,West,77718.75,2
S00927,BMWV00312,D038,C0498,2024-01-29,BMW X7,North,125988.43,1
S00928,BMWV00804,D076,C0432,2024-02-19,BMW 7 Series,East,142734.38,2
S00929,BMWV00912,D037,C0221,2024-07-06,BMW X5,South,129199.38,2
S00930,BMWV00003,D016,C0561,2024-12-23,BMW 3 Series,East,42769.92,1
S00931,BMWV00429,D062,C0587,2024-11-13,BMW 7 Series,North,100062.86,2
S00932,BMWV00802,D049,C0487,2026-05-04,BMW X1,South,117803.85,3
S00933,BMWV00137,D098,C0142,2025-05-31,BMW X5,West,108192.93,2
S00934,BMWV00685,D058,C0153,2026-06-06,BMW X5,North,118704.38,1
S00935,BMWV00821,D080,C0681,2025-09-30,BMW X7,East,82107.26,1
S00936,BMWV00923,D051,C0348,2025-07-07,BMW 7 Series,East,40269.27,3
S00937,BMWV00913,D057,C0754,2024-10-11,BMW 7 Series,North,109280.4,1
S00938,BMWV00726,D004,C0586,2025-10-07,BMW X5,North,126558.26,3
S00939,BMWV00318,D072,C0661,2024-05-06,BMW X7,South,109050.13,1
S00940,BMWV00199,D080,C0555,2025-08-13,BMW i4,East,122125.74,3
S00941,BMWV00536,D025,C0769,2025-05-02,BMW X7,West,92803.46,1
S00942,BMWV00125,D085,C0959,2025-06-28,BMW iX,North,55670.49,1
S00943,BMWV00283,D027,C0252,2026-04-29,BMW 5 Series,West,116146.04,3
S00944,BMWV00456,D010,C0827,2025-06-30,BMW i4,North,104788.3,2
S00945,BMWV00605,D006,C0504,2026-06-01,BMW 3 Series,West,142392.61,2
S00946,BMWV00449,D024,C0425,2024-01-25,BMW 2 Series,East,133859.57,2
S00947,BMWV00393,D033,C0094,2024-04-27,BMW X3,East,147675.4,3
S00948,BMWV00174,D037,C0148,2024-07-06,BMW X1,South,64388.77,1
S00949,BMWV00159,D040,C0976,2025-02-21,BMW iX,East,113039.99,1
S00950,BMWV00631,D042,C0186,2024-01-28,BMW 3 Series,North,117029.57,2
S00951,BMWV00401,D013,C0328,2024-05-25,BMW iX,East,82474.62,2
S00952,BMWV00266,D049,C0965,2026-04-27,BMW 2 Series,South,138442.67,1
S00953,BMWV00209,D031,C0771,2025-09-03,BMW X1,West,102393.34,2
S00954,BMWV00522,D097,C0517,2025-01-29,BMW iX,South,144176.06,2
S00955,BMWV00064,D041,C0476,2025-07-20,BMW X1,North,81813.79,2
S00956,BMWV00030,D053,C0649,2024-08-27,BMW iX,West,140079.54,1
S00957,BMWV00277,D071,C0987,2025-08-23,BMW 3 Series,South,112636.2,1
S00958,BMWV00783,D072,C0668,2026-03-15,BMW i4,South,49440.7,3
S00959,BMWV00418,D058,C0086,2026-05-16,BMW X1,North,108116.88,1
S00960,BMWV00803,D019,C0383,2025-07-07,BMW X5,North,148310.5,1
S00961,BMWV00552,D055,C0985,2026-07-22,BMW X3,West,98842.51,1
S00962,BMWV00002,D060,C0985,2026-04-29,BMW X1,West,106383.94,3
S00963,BMWV00997,D022,C0001,2024-03-02,BMW X1,North,142353.28,2
S00964,BMWV00281,D077,C0257,2026-05-09,BMW X5,East,113199.75,2
S00965,BMWV00864,D081,C0218,2025-08-22,BMW 2 Series,North,131678.68,2
S00966,BMWV00047,D021,C0757,2025-06-30,BMW 2 Series,,99754.38,2
S00967,BMWV00093,D051,C0716,2024-05-05,BMW X3,East,130507.28,3
S00968,BMWV00571,D036,C0900,2025-03-18,BMW X3,North,59247.77,3
S00969,BMWV00982,D041,C0906,2025-11-29,BMW i4,North,143721.97,3
S00970,BMWV00269,D097,C0725,2025-04-08,BMW X5,South,66396.51,3
S00971,BMWV00331,D044,C0216,2025-04-15,BMW X7,West,145284.16,2
S00972,BMWV00017,D089,C0137,2025-10-23,BMW iX,North,141059.64,3
S00973,BMWV00489,D001,C0924,2024-01-10,BMW i4,North,112361.24,2
S00974,BMWV00571,D090,C0721,2025-05-15,BMW X3,East,122683.5,3
S00975,BMWV00085,D084,C0667,2024-03-20,BMW X3,North,96944.67,3
S00976,BMWV00457,D087,C0127,2024-12-27,BMW iX,South,146784.49,2
S00977,BMWV00849,D077,C0367,2025-01-31,BMW 3 Series,East,55376.46,3
S00978,BMWV00009,D016,C0474,2025-01-14,BMW X5,East,142668.5,2
S00979,BMWV00010,D029,C0761,2024-01-21,BMW 5 Series,North,122218.41,3
S00980,BMWV00945,D091,C0367,2024-07-15,BMW iX,South,45346.15,3
S00981,BMWV00642,D039,C0828,2026-01-05,BMW 7 Series,North,60431.98,2
S00982,BMWV00992,D047,C0038,2024-10-14,BMW 3 Series,North,91676.36,3
S00983,BMWV00725,D078,C0215,2024-01-08,BMW X7,North,57549.98,3
S00984,BMWV00407,D015,C0891,2024-10-11,BMW X1,North,100446.76,2
S00985,BMWV00176,D071,C0199,2025-11-06,BMW 7 Series,South,119963.71,3
S00986,BMWV00700,D078,C0579,2024-06-28,BMW 3 Series,North,42516.47,1
S00987,BMWV00765,D009,C0131,2024-09-22,BMW i4,East,142359.79,1
S00988,BMWV00904,D067,C0747,2026-03-12,BMW X1,West,66547.72,3
S00989,BMWV00024,D089,C0695,2025-06-29,BMW 7 Series,North,105662.5,3
S00990,BMWV00575,D059,C0003,2026-08-18,BMW 3 Series,West,84118.16,3
S00991,BMWV00967,D084,C0054,2026-05-24,BMW 5 Series,North,142957.32,2
S00992,BMWV00866,D053,C0281,2024-05-04,BMW iX,West,113219.95,2
S00993,BMWV00509,D047,C0530,2026-02-16,BMW X5,North,39998.44,3
S00994,BMWV00231,D007,C0285,2026-07-29,BMW 7 Series,North,83307.14,2
S00995,BMWV00325,D001,C0402,2024-07-18,BMW X3,North,73491.17,3
S00996,BMWV00829,D004,C0756,2024-08-19,BMW i4,North,147481.0,2
S00997,BMWV00982,D010,C0940,2024-09-12,BMW i4,East,57640.83,2
S00998,BMWV00320,D009,C0642,2025-10-02,BMW iX,East,46123.5,2
S00999,BMWV00444,D004,C0607,2026-03-27,BMW X7,North,107024.17,2
S01000,BMWV00862,D033,C0254,2024-04-20,BMW 7 Series,East,89461.3,2
