service_id,vehicle_id,dealer_id,service_date,service_type,odometer,parts_cost,labour_cost,failure_code
SRV00608,BMWV00725,D032,2026-02-20,Routine Service,106600,686.09,1537.94,BRK01
SRV00609,BMWV00411,D099,2024-11-30,Brake Service,116304,3004.85,1091.52,BAT01
SRV00610,BMWV00502,D086,2026-01-28,Inspection,12050,1147.39,1236.62,BRK01
SRV00611,BMWV00379,D047,2024-12-14,Inspection,5417,3072.3,1515.78,NONE
SRV00612,BMWV00663,D030,2024-05-21,Battery Check,54275,269.03,638.78,NONE
SRV00613,BMWV00349,D050,2025-10-31,Oil Change,116597,796.2,656.63,ENG01
SRV00614,BMWV00036,D034,2025-03-07,Oil Change,47871,2021.17,1058.83,NONE
SRV00615,BMWV00478,D010,2024-12-20,Repair,31582,3296.55,838.72,NONE
SRV00616,BMWV00166,D041,2024-05-11,Inspection,137899,1950.75,936.65,ENG01
SRV00617,BMWV00671,D086,2025-02-15,Battery Check,19289,1549.62,554.37,NONE
SRV00618,BMWV00620,D058,2025-05-29,Brake Service,129137,3574.52,1696.13,BAT01
SRV00619,BMWV00116,D023,2025-03-10,Inspection,105524,4358.06,206.02,NONE
SRV00620,BMWV00347,D091,2025-08-27,Brake Service,56803,2598.74,1248.31,ENG01
SRV00621,BMWV00447,D007,2025-04-20,Brake Service,15444,651.68,1004.76,BAT01
SRV00622,BMWV00053,D077,2025-12-03,Brake Service,71145,2157.23,1366.24,NONE
SRV00623,BMWV00557,D035,2024-07-02,Brake Service,98555,2114.45,921.2,BAT01
SRV00624,BMWV00653,D005,2025-09-02,Routine Service,98649,3672.93,1085.97,ENG01
SRV00625,BMWV00256,D023,2024-03-27,Inspection,29791,673.97,332.06,ENG01
SRV00626,BMWV00443,D036,2024-12-19,Battery Check,68989,4597.94,1811.98,ELEC01
SRV00627,BMWV00584,D059,2024-02-11,Routine Service,90613,1895.34,336.16,NONE
SRV00628,BMWV00393,D066,2026-01-12,Routine Service,93545,4640.83,1511.07,ENG01
SRV00629,BMWV00412,D003,2024-07-07,Repair,72333,3621.89,1498.24,NONE
SRV00630,BMWV00858,D056,2024-04-29,Oil Change,73413,4974.85,1250.38,ELEC01
SRV00631,BMWV00876,D032,2025-12-11,Routine Service,103103,2888.01,469.66,ENG01
SRV00632,BMWV00283,D096,2025-12-06,Oil Change,77575,2532.74,139.2,ENG01
SRV00633,BMWV00933,D024,2025-11-25,Brake Service,76481,75.0,453.92,ENG01
SRV00634,BMWV00674,D017,2024-10-08,Brake Service,126226,3015.44,1953.0,BAT01
SRV00635,BMWV00100,D029,2024-08-18,Routine Service,90094,1144.24,1242.2,ELEC01
SRV00636,BMWV00848,D059,2025-08-25,Battery Check,91180,2730.22,977.43,ELEC01
SRV00637,BMWV00013,D044,2024-12-14,Brake Service,95797,4122.01,345.97,ENG01
SRV00638,BMWV00217,D069,2025-12-15,Oil Change,107252,1315.68,112.92,ELEC01
SRV00639,BMWV00992,D010,2025-10-08,Battery Check,95518,461.31,1508.62,ELEC01
SRV00640,BMWV00380,D039,2024-10-25,Brake Service,123357,3388.78,107.65,ELEC01
SRV00641,BMWV00600,D022,2025-10-01,Brake Service,118123,2106.2,1541.63,BAT01
SRV00642,BMWV00571,D096,2025-05-17,Oil Change,103378,4609.82,306.81,ELEC01
SRV00643,BMWV00973,D016,2024-04-09,Battery Check,62227,1095.96,265.73,BAT01
SRV00644,BMWV00184,D021,2026-02-24,Repair,110150,2772.85,736.45,BRK01
SRV00645,BMWV00430,D077,2024-10-12,Brake Service,100204,3169.86,1345.26,BAT01
SRV00646,BMWV00516,D069,2025-06-29,Battery Check,64008,4302.33,1014.92,ENG01
SRV00647,BMWV00295,D058,2024-06-09,Oil Change,109871,1477.62,1088.7,BAT01
SRV00648,BMWV00783,D060,2025-11-02,Oil Change,30774,1947.6,1323.55,ENG01
SRV00649,BMWV00422,D025,2025-10-13,Routine Service,63770,735.93,1258.84,NONE
SRV00650,BMWV00615,D074,2026-01-19,Battery Check,10985,1658.85,537.38,ELEC01
SRV00651,BMWV00642,D061,2025-12-01,Routine Service,102070,162.46,1222.62,ENG01
SRV00652,BMWV00567,D066,2026-06-03,Oil Change,47304,2315.96,1459.97,BRK01
SRV00653,BMWV00181,D061,2026-08-17,Repair,57372,1647.48,621.31,NONE
SRV00654,BMWV00213,D074,2025-04-17,Battery Check,69237,3434.17,915.12,BRK01
SRV00655,BMWV00817,D023,2025-04-17,Inspection,34139,4028.25,1683.86,BRK01
SRV00656,BMWV00252,D060,2026-01-09,Routine Service,6804,3755.61,1379.95,ENG01
SRV00657,BMWV00889,D067,2025-04-26,Battery Check,23445,3926.06,1917.27,ELEC01
SRV00658,BMWV00125,D092,2026-03-06,Inspection,145029,3588.08,905.12,NONE
SRV00659,BMWV00301,D051,2026-04-28,Repair,15461,1848.7,1447.42,ELEC01
SRV00660,BMWV00646,D084,2025-03-26,Battery Check,37520,562.93,1701.79,ELEC01
SRV00661,BMWV00773,D015,2026-01-09,Oil Change,101066,2093.82,712.68,BRK01
SRV00662,BMWV00816,D062,2024-08-03,Brake Service,30460,1683.63,1402.75,ENG01
SRV00663,BMWV00922,D091,2025-05-18,Oil Change,73157,1745.09,1393.93,BAT01
SRV00664,BMWV00808,D058,2025-12-17,Brake Service,77167,2992.42,1534.58,BRK01
SRV00665,BMWV00536,D037,2024-01-27,Oil Change,102216,2839.52,1441.92,BAT01
SRV00666,BMWV00969,D092,2024-06-11,Inspection,84886,2402.66,907.73,BAT01
SRV00667,BMWV00160,D096,2026-04-04,Repair,38699,775.3,620.05,ENG01
SRV00668,BMWV00265,D082,2024-08-21,Routine Service,60485,2936.99,339.31,NONE
SRV00669,BMWV00267,D047,2026-01-08,Inspection,140480,2058.93,1256.0,BRK01
SRV00670,BMWV00997,D045,2025-10-21,Oil Change,136359,1605.77,780.01,ENG01
SRV00671,BMWV00665,D022,2026-06-10,Inspection,131367,918.17,1799.41,NONE
SRV00672,BMWV00686,D009,2024-12-16,Oil Change,86083,1071.82,342.67,ELEC01
SRV00673,BMWV00798,D094,2026-03-19,Routine Service,56627,1814.68,945.68,NONE
SRV00674,BMWV00862,D096,2026-05-16,Inspection,64866,3719.82,758.94,NONE
SRV00675,BMWV00410,D081,2024-04-11,Brake Service,138016,382.63,1128.9,ELEC01
SRV00676,BMWV00868,D095,2025-07-04,Routine Service,19673,2260.83,1069.75,BRK01
SRV00677,BMWV00264,D095,2024-07-06,Repair,69248,1180.28,1448.89,BRK01
SRV00678,BMWV00042,D078,2024-09-29,Inspection,77738,502.23,420.53,NONE
SRV00679,BMWV00929,D017,2025-06-19,Brake Service,20955,1078.27,525.68,ELEC01
SRV00680,BMWV00490,D060,2024-04-10,Inspection,18391,1628.35,1286.12,BRK01
SRV00681,BMWV00491,D015,2025-03-28,Routine Service,129789,1027.11,1107.62,BRK01
SRV00682,BMWV00614,D063,2024-11-03,Inspection,7517,2929.48,1729.22,NONE
SRV00683,BMWV00739,D057,2026-03-07,Repair,56065,2965.24,1288.12,ENG01
SRV00684,BMWV00001,D033,2026-02-11,Battery Check,75973,2488.4,394.24,ELEC01
SRV00685,BMWV00496,D066,2024-10-17,Repair,83548,1357.79,1087.77,BAT01
SRV00686,BMWV00283,D087,2025-07-28,Inspection,85951,3148.31,267.37,BRK01
SRV00687,BMWV00501,D001,2024-11-22,Inspection,128340,2504.15,398.65,ENG01
SRV00688,BMWV00691,D039,2024-04-06,Battery Check,94766,3207.52,1100.25,BRK01
SRV00689,BMWV00200,D100,2024-04-21,Oil Change,60893,1570.64,645.5,ELEC01
SRV00690,BMWV00485,D014,2025-12-02,Brake Service,60126,2876.49,351.47,BRK01
SRV00691,BMWV00198,D099,2025-02-09,Oil Change,46403,3070.11,356.41,ELEC01
SRV00692,BMWV00487,D084,2025-09-01,Battery Check,75617,1182.18,562.57,BAT01
SRV00693,BMWV00381,D019,2024-11-09,Brake Service,97781,4154.69,664.93,BAT01
SRV00694,BMWV00437,D073,2025-02-06,Battery Check,6487,3823.0,837.96,ENG01
SRV00695,BMWV00364,D083,2026-04-04,Oil Change,124770,3846.89,87.99,BRK01
SRV00696,BMWV00215,D085,2026-01-03,Brake Service,82279,4171.13,96.17,ENG01
SRV00697,BMWV00811,D049,2024-11-29,Inspection,57285,3997.5,1254.23,ENG01
SRV00698,BMWV00878,D036,2024-04-19,Routine Service,68737,844.07,1459.56,ELEC01
SRV00699,BMWV00483,D006,2026-03-10,Repair,107252,3454.61,1822.33,ENG01
SRV00700,BMWV00257,D036,2025-09-13,Inspection,103308,343.62,159.42,BAT01
SRV00701,BMWV00284,D069,2025-01-13,Battery Check,79510,599.6,311.86,NONE
SRV00702,BMWV00334,D100,2026-01-20,Battery Check,44786,4376.06,1200.13,ELEC01
SRV00703,BMWV00206,D072,2024-03-31,Battery Check,69284,1672.82,1115.84,BAT01
SRV00704,BMWV00572,D068,2026-04-16,Brake Service,10728,745.31,1551.32,BAT01
SRV00705,BMWV00982,D047,2026-07-15,Battery Check,61311,961.49,963.24,ENG01
SRV00706,BMWV00372,D043,2024-07-22,Repair,72902,1314.02,1507.92,NONE
SRV00707,BMWV00145,D016,2025-10-19,Battery Check,117022,2011.72,998.4,NONE
SRV00708,BMWV00853,D068,2024-03-02,Inspection,102904,130.2,902.55,NONE
SRV00709,BMWV00984,D065,2026-06-13,Brake Service,146245,2485.45,1170.89,NONE
SRV00710,BMWV00754,D010,2025-08-01,Routine Service,34447,2682.22,1607.25,NONE
SRV00711,BMWV00589,D060,2025-09-16,Repair,55040,3771.94,1545.87,ENG01
SRV00712,BMWV00839,D036,2025-04-21,Battery Check,44899,3269.7,192.4,ELEC01
SRV00713,BMWV00349,D059,2025-06-24,Repair,118350,4452.52,832.86,BAT01
SRV00714,BMWV00007,D080,2026-04-28,Battery Check,9947,92.26,678.65,BRK01
SRV00715,BMWV00267,D029,2025-08-21,Repair,90621,2685.2,1324.54,BRK01
SRV00716,BMWV00790,D074,2026-08-05,Brake Service,45004,984.79,339.15,BAT01
SRV00717,BMWV00187,D013,2024-01-27,Inspection,15342,3908.34,1103.15,NONE
SRV00718,BMWV00337,D041,2026-08-08,Oil Change,59737,1048.42,368.41,BAT01
SRV00719,BMWV00240,D028,2026-03-01,Brake Service,12155,729.7,1802.82,ENG01
SRV00720,BMWV00128,D049,2024-01-27,Battery Check,59679,1933.06,921.28,ENG01
SRV00721,BMWV00205,D027,2026-02-28,Battery Check,37676,509.62,391.44,ELEC01
SRV00722,BMWV00743,D067,2024-05-04,Oil Change,59955,645.77,1003.76,ELEC01
SRV00723,BMWV00368,D096,2024-11-20,Battery Check,55064,1091.12,227.04,ELEC01
SRV00724,BMWV00370,D062,2024-09-18,Inspection,34358,4727.24,81.48,ENG01
SRV00725,BMWV00824,D054,2025-02-13,Routine Service,97977,1833.94,654.46,NONE
SRV00726,BMWV00446,D084,2024-11-03,Oil Change,27138,3269.64,1629.83,ENG01
SRV00727,BMWV00017,D036,2026-01-17,Repair,89743,274.58,1702.46,BRK01
SRV00728,BMWV00580,D002,2024-05-11,Inspection,45831,744.09,966.13,NONE
SRV00729,BMWV00064,D077,2026-04-01,Oil Change,81830,1889.93,859.01,BRK01
SRV00730,BMWV00431,D023,2024-06-27,Inspection,44683,3722.74,1630.12,BRK01
SRV00731,BMWV00375,D015,2026-03-16,Oil Change,12859,2512.9,646.83,BAT01
SRV00732,BMWV00932,D034,2025-09-28,Brake Service,12465,3927.18,696.58,ENG01
SRV00733,BMWV00036,D095,2026-06-11,Oil Change,111864,280.17,785.22,ELEC01
SRV00734,BMWV00741,D068,2024-06-22,Oil Change,31244,123.95,1799.52,NONE
SRV00735,BMWV00431,D009,2024-04-25,Battery Check,126748,4917.68,1719.47,ELEC01
SRV00736,BMWV00452,D018,2026-05-27,Inspection,5189,1591.58,965.5,BAT01
SRV00737,BMWV00133,D042,2025-11-03,Inspection,100835,4786.68,1353.44,NONE
SRV00738,BMWV00491,D064,2026-02-05,Inspection,56455,672.87,1053.73,BRK01
SRV00739,BMWV00232,D085,2024-03-25,Repair,29848,3600.48,600.48,ELEC01
SRV00740,BMWV00109,D032,2024-08-19,Brake Service,53398,3663.65,637.16,ENG01
SRV00741,BMWV00686,D076,2025-06-16,Inspection,74920,3811.47,306.83,ENG01
SRV00742,BMWV00385,D085,2024-05-28,Inspection,13971,3752.28,1609.55,NONE
SRV00743,BMWV00815,D026,2024-07-05,Routine Service,42474,3191.42,1678.99,BRK01
SRV00744,BMWV00167,D051,2024-11-26,Routine Service,131032,2445.03,720.61,ELEC01
SRV00745,BMWV00417,D058,2024-08-07,Battery Check,73892,2752.1,279.75,BAT01
SRV00746,BMWV00673,D099,2025-06-10,Brake Service,93409,4983.59,413.32,BAT01
SRV00747,BMWV00828,D063,2026-03-01,Inspection,124620,3333.08,1352.62,BAT01
SRV00748,BMWV00783,D067,2024-09-26,Routine Service,100793,2161.25,99.56,ELEC01
SRV00749,BMWV00131,D013,2024-08-20,Battery Check,34133,645.37,1439.76,BRK01
SRV00750,BMWV00896,D045,2024-11-10,Battery Check,119337,2788.83,1882.12,ELEC01
SRV00751,BMWV00188,D051,2026-04-19,Inspection,56086,751.46,1377.12,NONE
SRV00752,BMWV00205,D094,2026-02-01,Brake Service,142776,3024.63,345.95,ELEC01
SRV00753,BMWV00539,D007,2026-03-30,Inspection,100068,2720.31,1402.7,ELEC01
SRV00754,BMWV00172,D048,2024-06-11,Routine Service,48420,3192.79,1724.93,BRK01
SRV00755,BMWV00865,D097,2026-01-03,Oil Change,146773,4713.85,1238.85,BRK01
SRV00756,BMWV00287,D007,2026-08-29,Battery Check,82724,1979.37,1067.41,ENG01
SRV00757,BMWV00917,D061,2025-04-24,Brake Service,40683,3621.66,634.99,NONE
SRV00758,BMWV00259,D091,2025-07-23,Repair,86685,1083.34,1480.25,ELEC01
SRV00759,BMWV00984,D009,2024-03-01,Battery Check,41779,761.77,1653.76,BRK01
SRV00760,BMWV00402,D021,2025-10-23,Battery Check,107498,2977.51,534.72,BAT01
SRV00761,BMWV00074,D029,2026-08-29,Brake Service,41815,4468.56,290.77,ELEC01
SRV00762,BMWV00969,D087,2024-06-04,Oil Change,121229,754.92,587.17,BAT01
SRV00763,BMWV00012,D082,2024-04-30,Inspection,86568,2644.99,1554.73,ELEC01
SRV00764,BMWV00484,D030,2025-11-07,Battery Check,83334,4120.09,1105.46,ELEC01
SRV00765,BMWV00467,D020,2024-03-13,Repair,94489,4382.42,1901.5,NONE
SRV00766,BMWV00392,D033,2024-04-25,Repair,127296,2158.26,378.49,ENG01
SRV00767,BMWV00778,D038,2024-08-18,Inspection,32013,488.44,1476.93,ELEC01
SRV00768,BMWV00887,D047,2024-09-04,Repair,134638,4191.71,1928.33,ENG01
SRV00769,BMWV00060,D082,2024-04-17,Brake Service,77316,4528.42,1298.52,BAT01
SRV00770,BMWV00431,D086,2026-05-06,Brake Service,98496,461.31,247.21,ENG01
SRV00771,BMWV00250,D075,2025-05-21,Oil Change,118709,3344.86,252.73,ENG01
SRV00772,BMWV00576,D078,2026-05-07,Inspection,103519,3052.81,1747.27,ENG01
SRV00773,BMWV00044,D078,2024-04-20,Inspection,30841,2899.35,279.07,BRK01
SRV00774,BMWV00371,D075,2025-11-19,Repair,115580,4085.65,1450.66,NONE
SRV00775,BMWV00357,D083,2026-03-18,Battery Check,125781,2888.06,1069.39,ENG01
SRV00776,BMWV00834,D081,2026-02-01,Battery Check,11721,1119.4,402.44,BAT01
SRV00777,BMWV00103,D038,2026-07-31,Battery Check,12438,3658.83,1706.39,BAT01
SRV00778,BMWV00369,D088,2024-12-18,Brake Service,70195,1419.33,1578.23,BAT01
SRV00779,BMWV00471,D090,2025-10-12,Brake Service,47098,1086.44,1553.08,ELEC01
SRV00780,BMWV00665,D042,2026-01-28,Battery Check,96367,3915.79,385.51,ENG01
SRV00781,BMWV00879,D012,2024-12-07,Brake Service,146095,3712.3,1680.66,BRK01
SRV00782,BMWV00326,D040,2024-04-13,Repair,28706,3215.29,660.2,ENG01
SRV00783,BMWV00656,D024,2026-02-13,Battery Check,57992,1360.17,1429.42,BAT01
SRV00784,BMWV00347,D057,2026-07-06,Brake Service,46737,4798.58,679.38,NONE
SRV00785,BMWV00196,D075,2024-11-13,Inspection,82648,3796.01,1099.6,ENG01
SRV00786,BMWV00635,D090,2024-03-18,Oil Change,29474,498.18,1216.04,ENG01
SRV00787,BMWV00874,D034,2024-05-29,Repair,94171,2687.5,823.68,ENG01
SRV00788,BMWV00108,D095,2026-04-14,Brake Service,26551,1652.99,488.41,NONE
SRV00789,BMWV00253,D071,2024-06-07,Repair,76771,180.48,487.71,BRK01
SRV00790,BMWV00253,D029,2025-03-26,Repair,61614,769.61,628.75,NONE
SRV00791,BMWV00880,D079,2025-05-09,Battery Check,113665,2803.8,1996.83,BRK01
SRV00792,BMWV00424,D024,2026-05-18,Inspection,109757,3154.91,1782.78,ENG01
SRV00793,BMWV00766,D034,2025-12-24,Brake Service,74089,2185.01,760.8,BRK01
SRV00794,BMWV00329,D070,2024-12-31,Routine Service,40256,1642.23,1663.52,BRK01
SRV00795,BMWV00816,D069,2025-08-15,Oil Change,30328,4906.0,1579.23,ELEC01
SRV00796,BMWV00727,D061,2025-07-02,Brake Service,32474,4045.91,1227.98,BAT01
SRV00797,BMWV00736,D090,2025-10-22,Inspection,63710,2353.17,1169.81,NONE
SRV00798,BMWV00473,D080,2025-03-24,Battery Check,119343,370.06,1991.79,NONE
SRV00799,BMWV00575,D058,2025-07-26,Repair,20085,4484.42,979.42,BRK01
SRV00800,BMWV00067,D088,2024-12-28,Routine Service,77375,2870.28,1897.33,NONE
SRV00801,BMWV00732,D077,2025-05-17,Battery Check,39958,4931.72,469.65,ENG01
SRV00802,BMWV00319,D069,2025-12-14,Repair,84865,1686.14,1161.22,ELEC01
SRV00803,BMWV00970,D053,2024-05-27,Inspection,87433,4320.53,1943.23,NONE
SRV00804,BMWV00731,D097,2025-01-01,Inspection,36374,3884.37,188.48,NONE
SRV00805,BMWV00544,D053,2026-01-17,Oil Change,56018,1281.56,1222.97,BRK01
SRV00806,BMWV00857,D024,2024-01-31,Repair,134754,3656.9,696.99,NONE
SRV00807,BMWV00970,D052,2025-08-10,Repair,106567,4034.32,793.52,ENG01
SRV00808,BMWV00143,D044,2024-07-06,Routine Service,86578,1808.03,1429.16,BAT01
SRV00809,BMWV00513,D012,2024-07-07,Brake Service,110231,1043.01,734.84,NONE
SRV00810,BMWV00349,D058,2026-02-08,Routine Service,142328,1325.95,1764.64,NONE
SRV00811,BMWV00572,D008,2025-11-30,Brake Service,30032,884.14,1929.02,ELEC01
SRV00812,BMWV00013,D001,2024-11-30,Battery Check,85285,186.89,1815.03,ELEC01
SRV00813,BMWV00385,D009,2024-06-25,Oil Change,135600,949.84,475.83,BAT01
SRV00814,BMWV00100,D088,2026-07-23,Oil Change,103085,2891.23,1788.3,BRK01
SRV00815,BMWV00521,D020,2026-04-13,Battery Check,12953,3129.31,1873.82,NONE
SRV00816,BMWV00828,D040,2026-08-15,Brake Service,33252,1777.82,401.81,ELEC01
SRV00817,BMWV00173,D013,2025-05-24,Oil Change,45698,4986.84,1844.0,ENG01
SRV00818,BMWV00952,D085,2025-07-15,Battery Check,122423,4722.85,1353.97,NONE
SRV00819,BMWV00348,D032,2025-01-09,Oil Change,67770,4803.92,1007.0,ENG01
SRV00820,BMWV00043,D046,2024-03-01,Battery Check,30894,4246.48,227.36,BAT01
SRV00821,BMWV00935,D068,2025-07-30,Inspection,144441,2632.28,1526.0,BRK01
SRV00822,BMWV00291,D042,2024-05-18,Battery Check,56915,1500.15,1271.36,ENG01
SRV00823,BMWV00447,D049,2024-03-25,Battery Check,11247,2481.64,676.95,ENG01
SRV00824,BMWV00626,D050,2024-11-09,Battery Check,80286,3865.67,1412.86,ELEC01
SRV00825,BMWV00853,D006,2024-07-11,Routine Service,85509,4465.86,1508.31,ELEC01
SRV00826,BMWV00557,D023,2025-10-18,Brake Service,17571,2694.75,142.05,BAT01
SRV00827,BMWV00396,D025,2024-12-26,Inspection,18745,4127.54,1384.12,ENG01
SRV00828,BMWV00758,D066,2025-06-20,Oil Change,138364,1885.58,1413.41,BRK01
SRV00829,BMWV00103,D059,2026-08-30,Oil Change,63082,3576.43,192.28,BRK01
SRV00830,BMWV00509,D027,2025-08-07,Repair,9087,273.91,793.9,NONE
SRV00831,BMWV00948,D038,2024-01-05,Oil Change,91704,4922.79,1974.82,BRK01
SRV00832,BMWV00382,D052,2024-02-15,Oil Change,42137,3013.82,1262.44,BAT01
SRV00833,BMWV00905,D055,2025-11-27,Inspection,86196,1064.14,1763.43,BAT01
SRV00834,BMWV00421,D089,2024-01-11,Battery Check,113433,1916.8,1693.14,BRK01
SRV00835,BMWV00838,D100,2025-05-14,Brake Service,7734,3151.36,821.16,ENG01
SRV00836,BMWV00133,D085,2025-12-07,Oil Change,23487,3206.11,274.79,ENG01
SRV00837,BMWV00070,D024,2025-07-03,Brake Service,48874,4720.34,550.17,ENG01
SRV00838,BMWV00293,D069,2024-10-20,Brake Service,73550,587.04,282.83,BRK01
SRV00839,BMWV00975,D012,2025-07-22,Battery Check,57635,679.22,1991.34,ENG01
SRV00840,BMWV00492,D014,2024-04-24,Oil Change,14969,4173.82,409.73,NONE
SRV00841,BMWV00249,D056,2025-09-22,Brake Service,119847,3704.81,911.95,NONE
SRV00842,BMWV00680,D065,2026-02-24,Oil Change,60163,3638.31,135.33,NONE
SRV00843,BMWV00973,D020,2024-12-15,Brake Service,51013,1783.08,441.27,NONE
SRV00844,BMWV00402,D049,2024-06-05,Brake Service,137538,365.06,408.73,BRK01
SRV00845,BMWV00345,D085,2026-01-08,Battery Check,11634,4363.12,185.3,BRK01
SRV00846,BMWV00618,D068,2024-10-21,Inspection,47230,759.65,1930.14,NONE
SRV00847,BMWV00116,D088,2024-03-07,Battery Check,140802,2694.66,1256.24,BRK01
SRV00848,BMWV00743,D042,2025-01-14,Routine Service,42614,4512.52,1384.42,NONE
SRV00849,BMWV00392,D001,2025-07-30,Routine Service,106587,3855.04,283.3,BRK01
SRV00850,BMWV00782,D081,2024-02-06,Inspection,148021,415.92,1315.28,ENG01
SRV00851,BMWV00961,D074,2025-10-22,Battery Check,79047,3443.77,804.2,BRK01
SRV00852,BMWV00701,D063,2025-09-19,Brake Service,95478,4901.65,1291.56,ENG01
SRV00853,BMWV00943,D020,2025-04-10,Inspection,99407,1158.01,609.38,BRK01
SRV00854,BMWV00988,D050,2024-09-20,Oil Change,101489,3713.03,891.89,BAT01
SRV00855,BMWV00149,D006,2025-04-15,Battery Check,146950,4265.83,1975.6,BRK01
SRV00856,BMWV00862,D081,2024-12-27,Oil Change,111376,2134.65,864.56,ENG01
SRV00857,BMWV00456,D050,2025-04-19,Brake Service,93552,1663.75,827.82,ELEC01
SRV00858,BMWV00212,D032,2024-08-10,Repair,55060,2863.51,1898.61,ELEC01
SRV00859,BMWV00374,D060,2025-07-15,Battery Check,103255,3237.8,466.35,BRK01
SRV00860,BMWV00483,D014,2025-07-09,Repair,123572,1536.59,1674.13,ELEC01
SRV00861,BMWV00424,D007,2024-07-23,Oil Change,93521,2780.88,355.6,ENG01
SRV00862,BMWV00961,D067,2025-03-18,Oil Change,121124,167.99,452.58,ELEC01
SRV00863,BMWV00685,D023,2024-10-06,Repair,45856,3224.13,1171.38,BRK01
SRV00864,BMWV00156,D053,2024-11-20,Battery Check,69408,4346.75,304.58,ENG01
SRV00865,BMWV00325,D079,2026-08-13,Inspection,144090,3689.82,1758.04,NONE
SRV00866,BMWV00807,D009,2024-03-28,Routine Service,7272,4604.85,1745.45,BAT01
SRV00867,BMWV00875,D012,2024-11-16,Brake Service,58217,3730.74,1918.02,BAT01
SRV00868,BMWV00862,D009,2025-01-06,Inspection,87706,2938.07,1665.1,ENG01
SRV00869,BMWV00348,D091,2024-06-28,Brake Service,84492,552.42,1145.68,BRK01
SRV00870,BMWV00169,D054,2024-05-01,Inspection,112395,833.49,1127.03,ENG01
SRV00871,BMWV00718,D036,2025-12-07,Oil Change,34716,3336.15,335.96,ENG01
SRV00872,BMWV00100,D097,2024-02-10,Oil Change,104863,2390.42,979.92,NONE
SRV00873,BMWV00602,D089,2026-04-17,Brake Service,120588,2945.21,404.58,NONE
SRV00874,BMWV00995,D063,2026-08-27,Repair,95132,4433.74,1976.24,BAT01
SRV00875,BMWV00072,D023,2024-05-18,Inspection,83670,3403.0,1837.69,NONE
SRV00876,BMWV00959,D086,2024-07-20,Repair,89069,1497.13,1595.92,NONE
SRV00877,BMWV00365,D078,2026-03-29,Battery Check,9182,3128.22,1201.13,BRK01
SRV00878,BMWV00375,D033,2024-07-15,Inspection,78464,4911.08,1813.35,NONE
SRV00879,BMWV00503,D041,2026-07-16,Oil Change,18634,3264.56,1416.0,BAT01
SRV00880,BMWV00461,D056,2024-12-11,Routine Service,76522,3762.49,1531.54,ENG01
SRV00881,BMWV00677,D010,2024-12-06,Inspection,13224,696.72,1957.58,ELEC01
SRV00882,BMWV00011,D095,2025-08-10,Routine Service,84353,1934.32,1813.84,ENG01
SRV00883,BMWV00399,D005,2025-12-12,Repair,75853,3499.44,704.49,ELEC01
SRV00884,BMWV00876,D055,2025-02-20,Repair,94686,705.08,725.17,BAT01
SRV00885,BMWV00567,D025,2025-05-15,Brake Service,74906,462.37,927.25,NONE
SRV00886,BMWV00826,D086,2026-07-24,Brake Service,138376,4484.3,94.86,BRK01
SRV00887,BMWV00827,D098,2024-04-19,Oil Change,24507,926.68,176.67,ELEC01
SRV00888,BMWV00822,D031,2026-03-08,Routine Service,24768,97.74,76.22,BAT01
SRV00889,BMWV00893,D080,2024-03-13,Oil Change,125786,3173.46,695.26,NONE
SRV00890,BMWV00629,D016,2024-02-27,Repair,41363,1037.63,1504.82,NONE
SRV00891,BMWV00192,D012,2026-01-05,Routine Service,6006,2193.2,1386.92,BRK01
SRV00892,BMWV00053,D092,2024-03-22,Battery Check,88992,3145.99,425.65,BRK01
SRV00893,BMWV00727,D064,2025-09-11,Repair,53775,2372.59,1476.55,ELEC01
SRV00894,BMWV00887,D008,2025-03-29,Oil Change,138060,81.25,392.91,BRK01
SRV00895,BMWV00271,D019,2026-06-18,Inspection,54635,3514.84,1420.59,NONE
SRV00896,BMWV00194,D024,2026-05-18,Brake Service,64694,854.0,1288.83,ELEC01
SRV00897,BMWV00305,D077,2025-02-26,Inspection,79816,1130.38,539.35,BAT01
SRV00898,BMWV00755,D031,2025-06-27,Routine Service,70973,1443.17,364.47,NONE
SRV00899,BMWV00066,D064,2024-12-18,Repair,20834,3118.23,1644.52,NONE
SRV00900,BMWV00692,D098,2026-07-09,Repair,121898,109.39,1501.32,NONE
SRV00901,BMWV00328,D076,2026-02-28,Brake Service,22269,2867.55,1467.94,BAT01
SRV00902,BMWV00463,D046,2026-01-30,Battery Check,102109,2523.49,1538.65,BAT01
SRV00903,BMWV00561,D096,2024-07-13,Oil Change,49709,261.36,738.15,ENG01
SRV00904,BMWV00903,D060,2024-11-28,Battery Check,126536,4349.98,955.57,BRK01
SRV00905,BMWV00147,D095,2026-02-07,Battery Check,114994,4750.69,1753.06,BAT01
SRV00906,BMWV00392,D081,2024-06-01,Battery Check,100868,119.05,1593.18,BRK01
SRV00907,BMWV00156,D076,2026-08-26,Oil Change,61883,519.49,813.02,BRK01
SRV00908,BMWV00279,D044,2024-07-21,Routine Service,135370,1991.55,641.87,ELEC01
SRV00909,BMWV00286,D030,2024-07-13,Battery Check,135845,2192.64,1897.3,BRK01
SRV00910,BMWV00501,D086,2024-03-02,Brake Service,32790,381.19,680.4,ENG01
SRV00911,BMWV00624,D038,2024-05-24,Oil Change,140990,4719.52,1617.06,ENG01
